mapping_num,description,omop_concept_id,omop_concept_name
DX02300,"Heart failure, unspecified",319835,Congestive cardiac failure
DX02301,Congestive heart failure,319835,Congestive cardiac failure
DX02302,Systolic(congestive) heart failure,443580,Systolic heart failure
DX02303,Diastoilc(congestive) heart failure,319835,Congestive cardiac failure
DX02304,Combined systolic (congestive) and diastolic(congestive) heart failure,40482727,Combined systolic and diastolic dysfunction
DX02305,Left ventricular failure,439846,LVF - Left ventricular failure
DX02306,"Heart failure, unspecified",316139,HF - Heart failure
DX02307,Myocardial bridge,321588,Heart disease
DX02308,Cardiomegaly,314658,Cardiomegaly
DX02309,Left ventricular hypertrophy,314658,Cardiomegaly
DX02310,Cardiomegaly,314658,Cardiomegaly
DX02311,Subarachnoid haemorrhage,432923,SAH - Subarachnoid haemorrhage
DX02312,Subarachnoid hemorrhage from middle cerebral artery,432923,SAH - Subarachnoid haemorrhage
DX02313,"Intracranial aneurysm, ruptured, MCA[Middle cerebral artery]",432923,SAH - Subarachnoid haemorrhage
DX02314,Subarachnoid hemorrhage from anterior communicating artery,432923,SAH - Subarachnoid haemorrhage
DX02315,"Intracranial aneurysm, ruptured, AComA[Anterior communicating artery]",432923,SAH - Subarachnoid haemorrhage
DX02316,Subarachnoid hemorrhage from posterior communicating artery,432923,SAH - Subarachnoid haemorrhage
DX02317,"Intracranial aneurysm, ruptured, ICA PComA[Intra carotid artery Posterior communicating artery]",432923,SAH - Subarachnoid haemorrhage
DX02318,Subarachnoid hemorrhage,432923,SAH - Subarachnoid haemorrhage
DX02319,Subarachnoid haemorrhage from carotid siphon and bifurcation,4108952,Subarachnoid hemorrhage from carotid siphon and bifurcation
DX02320,Subarachnoid haemorrhage from middle cerebral artery,4078446,Subarachnoid haemorrhage from middle cerebral artery aneurysm
DX02321,Subarachnoid haemorrhage from anterior communicating artery,4077958,Subarachnoid haemorrhage from anterior communicating artery aneurysm
DX02322,Subarachnoid haemorrhage from posterior communicating artery,4077959,Subarachnoid hemorrhage from posterior communicating artery aneurysm
DX02323,Other subarachnoid haemorrhage,432923,SAH - Subarachnoid haemorrhage
DX02324,"Subarachnoid haemorrhage, unspecified",432923,SAH - Subarachnoid haemorrhage
DX02325,Intracerebral haemorrhage,376713,Cerebral hemorrhage
DX02326,"Intracerebral hemorrhage in hemisphere, subcortical",376713,Cerebral hemorrhage
DX02327,Deep intracerebral hemorrhage,376713,Cerebral hemorrhage
DX02328,"Intracerebral hemorrhage in hemisphere, unspecified",376713,Cerebral hemorrhage
DX02329,Intracerebral hemorrhage in brain stem,376713,Cerebral hemorrhage
DX02330,Intracerebral hemorrhage in cerebellum,376713,Cerebral hemorrhage
DX02331,"Intracerebral hemorrhage, intraventricular",376713,Cerebral hemorrhage
DX02332,Intraventricular hemorrhage,376713,Cerebral hemorrhage
DX02333,Intracerebral hemorrhage,376713,Cerebral hemorrhage
DX02334,"Intracerebral haemorrhage in hemisphere, subcortical",4049659,Subcortical cerebral haemorrhage
DX02335,"Intracerebral haemorrhage in hemisphere, unspecified",4218781,Cerebral hemorrhage
DX02336,Intracerebral haemorrhage in brain stem,4319328,Brain stem haemorrhage
DX02337,"Intracerebral haemorrhage, intraventricular",4110185,"Intracerebral haemorrhage, intraventricular"
DX02338,Other intracerebral haemorrhage,376713,Cerebral hemorrhage
DX02339,"Intracerebral haemorrhage, unspecified",376713,Cerebral hemorrhage
DX02340,Other nontraumatic intracranial haemorrhage,436430,Nontraumatic extradural haemorrhage
DX02341,"Subdural hemorrhage (acute, non-traumatic)",439040,Subdural hemorrhage
DX02342,"Intracranial hemorrhage (non-traumatic), unspecified",439847,Intracranial hemorrhage
DX02343,"Subdural haemorrhage(acute, nontraumatic)",4111709,Non-traumatic subdural haemorrhage
DX02344,"Intracranial haemorrhage(nontraumatic), unspecified",439847,Intracranial hemorrhage
DX02345,Cerebral infarction,443454,Cerebral infarction
DX02346,Cerebral infarction due to thrombosis of precerebral arteries,443454,Cerebral infarction
DX02347,Cerebral infarction due to thrombosis of cerebral arteries,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02348,Other cerebral infarction,372924,Cerebral arterial occlusion
DX02349,Lacunar infarction,372924,Cerebral arterial occlusion
DX02350,Pontine infarction,372924,Cerebral arterial occlusion
DX02351,Cerebral infarction,443454,Cerebral infarction
DX02352,Cerebellar infarction,443454,Cerebral infarction
DX02353,Ischemic stroke,443454,Cerebral infarction
DX02354,Middle cerebral artery infarction,443454,Cerebral infarction
DX02355,Pure motor stroke,443454,Cerebral infarction
DX02356,Striatocapsular cerebral infarction,443454,Cerebral infarction
DX02357,"Cerebral infarction, major teritorries",443454,Cerebral infarction
DX02358,Cerebral infarction due to thrombosis of precerebral arteries,4110189,Cerebral infarct due to thrombosis of precerebral arteries
DX02359,Cerebral infarction due to thrombosis of vertebral artery,4110189,Cerebral infarct due to thrombosis of precerebral arteries
DX02360,Cerebral infarction due to thrombosis of basilar artery,4110189,Cerebral infarct due to thrombosis of precerebral arteries
DX02361,Cerebral infarction due to thrombosis of cerebral arteries,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02362,Cerebral infarction due to thrombosis of middle cerebral artery,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02363,Cerebral infarction due to thrombosis of anterior cerebral artery,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02364,Cerebral infarction due to thrombosis of posterior cerebral artery,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02365,Cerebral infarction due to thrombosis of cerebellar artery,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02366,Cerebral infarction due to thrombosis of other cerebral artery,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02367,Cerebral infarction due to thrombosis of unspecified cerebral arteries,4110192,Cerebral infarction due to thrombosis of cerebral arteries
DX02368,Cerebral infarction due to embolism of middle cerebral artery,4108356,Cerebral infarction due to embolism of cerebral arteries
DX02369,Cerebral infarction due to embolism of other cerebral artery,4108356,Cerebral infarction due to embolism of cerebral arteries
DX02370,Other cerebral infarction,443454,Cerebral infarction
DX02371,"Cerebral infarction, unspecified",443454,Cerebral infarction
DX02372,"Stroke, not specified as haemorrhage or infarction",381316,CVA - Cerebrovascular accident
DX02373,Cerebrovascular accident NOS,381316,CVA - Cerebrovascular accident
DX02374,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",374371,Stenosis of precerebral artery
DX02375,Occlusion and stenosis of carotid artery,313226,Carotid artery occlusion
DX02375,Occlusion and stenosis of carotid artery,442615,Carotid artery stenosis
DX02376,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",374371,Stenosis of precerebral artery
DX02377,Occlusion and stenosis of carotid artery,313226,Carotid artery occlusion
DX02377,Occlusion and stenosis of carotid artery,442615,Carotid artery stenosis
DX02378,Occlusion and stenosis of middle cerebral artery,4112023,Occlusion and stenosis of middle cerebral artery
DX02379,"Occlusion and stenosis, intracranial or extracranial artery",372924,Cerebral arterial occlusion
DX02380,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",372924,Cerebral arterial occlusion
DX02381,Cerebral thrombosis,372924,Cerebral arterial occlusion
DX02382,Occlusion and stenosis of middle cerebral artery,4112023,Occlusion and stenosis of middle cerebral artery
DX02383,"Dissection of cerebral arteries, non-ruptured",4108363,"Dissection of cerebral arteries, nonruptured"
DX02384,"Cerebral aneurysm, non-ruptured",377001,Unruptured cerebral aneurysm
DX02385,"Intracranial aneurysm, unruptured, ICA PComA",4077829,Unruptured aneurysm of carotid artery
DX02385,"Intracranial aneurysm, unruptured, ICA PComA",4078443,Unruptured aneurysm of posterior communicating artery
DX02386,"Intracranial aneurysm, unruptured, MCA",377001,Unruptured cerebral aneurysm
DX02387,"Intracranial aneurysm, unruptured, AComA",377001,Unruptured cerebral aneurysm
DX02388,Cerebral atherosclerosis,316437,Cerebral atherosclerosis
DX02389,Hypertensive encephalopathy,312938,Hypertensive encephalopathy
DX02390,Moyamoya disease,378774,Moyamoya disease
DX02391,Other specified cerebrovascular diseases,381591,Cerebrovascular disease
DX02392,"Cerebrovascular disease, unspecified",381591,Cerebrovascular disease
DX02393,"Cerebral aneurysm, nonruptured",377001,Unruptured cerebral aneurysm
DX02394,Cerebral atherosclerosis,316437,Cerebral atherosclerosis
DX02395,Hypertensive encephalopathy,312938,Hypertensive encephalopathy
DX02396,Moyamoya disease,378774,Moyamoya disease
DX02397,Other specified cerebrovascular diseases,381591,Cerebrovascular disease
DX02398,"Cerebrovascular disease, unspecified",381591,Cerebrovascular disease
DX02399,Sequelae of cerebrovascular disease,434056,Late effects of cerebrovascular disease
DX02400,Sequelae of subarachnoid hemorrhage,4111720,Sequelae of subarachnoid hemorrhage
DX02401,Sequelae of cerebral infarction,4112026,Sequelae of cerebral infarction
DX02402,"Sequelae of cerebral infarction, Hemiplegia and hemiparesis",40481389,Hemiparesis as late effect of cerebrovascular accident
DX02402,"Sequelae of cerebral infarction, Hemiplegia and hemiparesis",40484910,Hemiplegia as late effect of cerebrovascular accident
DX02402,"Sequelae of cerebral infarction, Hemiplegia and hemiparesis",4112026,Sequelae of cerebral infarction
DX02403,"Sequelae of cerebral infarction, Other late effects",4112026,Sequelae of cerebral infarction
DX02404,"Sequelae of cerebral infarction, Unspecified late effects",4112026,Sequelae of cerebral infarction
DX02405,"Cerebral infarction, old",443454,Cerebral infarction
DX02406,"Sequelae of stroke, not specified as hemorrhage or infarction",443403,Sequela
DX02407,Old cerebrovascular attack,434056,Late effects of cerebrovascular disease
DX02408,Sequelae of cerebrovascular disease,443403,Sequela
DX02409,Sequelae of cerebral infarction,4112026,Sequelae of cerebral infarction
DX02410,"Sequelae of cerebral infarction, Hemiplegia and hemiparesis",40481389,Hemiparesis as late effect of cerebrovascular accident
DX02410,"Sequelae of cerebral infarction, Hemiplegia and hemiparesis",40484910,Hemiplegia as late effect of cerebrovascular accident
DX02410,"Sequelae of cerebral infarction, Hemiplegia and hemiparesis",4112026,Sequelae of cerebral infarction
DX02411,"Sequelae of cerebral infarction, Other late effects",4112026,Sequelae of cerebral infarction
DX02412,"Sequelae of cerebral infarction, Unspecified late effects",4112026,Sequelae of cerebral infarction
DX02413,Sequelae of other and unspecified cerebrovascular diseases,434056,Late effects of cerebrovascular disease
DX02414,Atherosclerosis,321882,Generalised atherosclerosis
DX02415,Atherosclerosis of aorta,312934,Atherosclerosis of aorta
DX02416,Atherosclerosis of arteries of extremities,315558,Atherosclerosis of arteries of the extremities
DX02417,Atherosclerosis of arteries of extremities with intermittent claudication,315558,Atherosclerosis of arteries of the extremities
DX02417,Atherosclerosis of arteries of extremities with intermittent claudication,442774,Intermittent claudication
DX02418,Atherosclerosis of arteries of extremities unspecified,315558,Atherosclerosis of arteries of the extremities
DX02419,Atherosclerosis of other arteries,318443,Arteriosclerotic vascular disease
DX02420,Atherosclerosis,318443,Arteriosclerotic vascular disease
DX02421,"Unspecified atherosclerosis, without gangrene",321882,Generalised atherosclerosis
DX02422,Atherosclerosis of aorta,312934,Atherosclerosis of aorta
DX02423,Atherosclerosis of arteries of extremities,315558,Atherosclerosis of arteries of the extremities
DX02424,Atherosclerosis of arteries of extremities with intermittent claudication,315558,Atherosclerosis of arteries of the extremities
DX02424,Atherosclerosis of arteries of extremities with intermittent claudication,442774,Intermittent claudication
DX02425,Atherosclerosis of arteries of extremities unspecified,315558,Atherosclerosis of arteries of the extremities
DX02426,Atherosclerosis of other arteries,40479625,Atherosclerosis of artery
DX02427,"Unspecified atherosclerosis, Without gangrene",321882,Generalised atherosclerosis
DX02428,Aortic aneurysm and dissection,320739,Dissecting aortic aneurysm
DX02429,Aortic aneurysm and dissection,317585,Aortic aneurysm
DX02430,"Dissection of aorta, Unspecified site",320739,Dissecting aortic aneurysm
DX02431,Dissecting aneurysm of aorta (ruptured)[any part],315288,Dissecting aneurysm
DX02432,"Thoracic aortic aneurysm, without mention of rupture",441051,Aneurysm of thoracic aorta
DX02433,"Abdominal aortic aneurysm, without mention of rupture",321314,Abdominal aortic aneurysm without rupture
DX02434,Dissection of aorta[any part],320739,Dissecting aortic aneurysm
DX02435,Dissection of thoracoabdominal aorta,40480639,Dissecting aneurysm of thoracoabdominal aorta
DX02436,"Dissection of aorta, unspecified site",320739,Dissecting aortic aneurysm
DX02437,"Thoracic aortic aneurysm, without mention of rupture",441051,Aneurysm of thoracic aorta
DX02438,"Abdominal aortic aneurysm, without mention of rupture",321314,Abdominal aortic aneurysm without rupture
DX02439,Other peripheral vascular diseases,321052,Peripheral vascular disease
DX02440,Raynaud's syndrome,314962,Raynaud disease
DX02441,Raynaud's syndrome without gangrene,314962,Raynaud disease
DX02442,Thromboangiitis obliterans [Buerger],312939,Thromboangiitis obliterans
DX02443,Other peripheral vascular diseases,321052,Peripheral vascular disease
DX02444,"Peripheral vascular disease, unspecified",321052,Peripheral vascular disease
DX02445,Raynaud`s syndrome,314962,Raynaud disease
DX02446,Raynaud's syndrome without gangrene,314962,Raynaud disease
DX02447,Thromboangiitis obliterans[buerger],312939,Thromboangiitis obliterans
DX02448,"Peripheral vascular disease, unspecified",321052,Peripheral vascular disease
DX02449,Arterial embolism and thrombosis,312337,Arterial embolic and thrombotic occlusion
DX02450,Embolism and thrombosis of arteries of lower extremities,314965,Embolism and thrombosis of an arm or leg artery
DX02451,Peripheral artery obstructive disease of lower extremities,314965,Embolism and thrombosis of an arm or leg artery
DX02452,Peripheral artery obstructive disease,314965,Embolism and thrombosis of an arm or leg artery
DX02453,Arterial embolism and thrombosis,312337,Arterial embolic and thrombotic occlusion
DX02454,Embolism and thrombosis of arteries of lower extremities,314965,Embolism and thrombosis of an arm or leg artery
DX02455,"Arteritis, unspecified",314659,Arteritis
DX02456,Vasculitis,314659,Arteritis
DX02457,"Arteritis, unspecified",314659,Arteritis
DX02458,"Nevus, non-neoplastic",135287,Non-neoplastic naevus
DX02459,Peripheral angiopathy in diseases classified elsewhere,317309,Peripheral arterial occlusive disease
DX02460,Diabetic peripheral angiopathy,317309,Peripheral arterial occlusive disease
DX02461,Peripheral angiopathy in diseases classified elsewhere,321052,Peripheral vascular disease
DX02462,Phlebitis and thrombophlebitis,313219,Phlebitis and thrombophlebitis
DX02463,Phlebitis and thrombophlebitis of femoral vein,313219,Phlebitis and thrombophlebitis
DX02464,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,313219,Phlebitis and thrombophlebitis
DX02465,Deep vein thrombosis NOS,77310,Deep vein phlebitis and thrombophlebitis of the leg
DX02466,Phlebitis and thrombophlebitis,313219,Phlebitis and thrombophlebitis
DX02467,Phlebitis and thrombophlebitis of femoral vein,439314,Thrombophlebitis of the femoral vein
DX02468,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,77310,Deep vein phlebitis and thrombophlebitis of the leg
DX02469,Other venous embolism and thrombosis,318775,Venous embolism
DX02469,Other venous embolism and thrombosis,444247,Venous thrombosis
DX02470,Other venous embolism and thrombosis,318775,Venous embolism
DX02470,Other venous embolism and thrombosis,444247,Venous thrombosis
DX02471,Embolism and thrombosis of unspecified vein,318775,Venous embolism
DX02471,Embolism and thrombosis of unspecified vein,444247,Venous thrombosis
DX02472,Embolism and thrombosis of other specified veins,193512,Embolism and thrombosis of the renal vein
DX02472,Embolism and thrombosis of other specified veins,318775,Venous embolism
DX02472,Embolism and thrombosis of other specified veins,444247,Venous thrombosis
DX02473,Embolism and thrombosis of unspecified vein,318775,Venous embolism
DX02473,Embolism and thrombosis of unspecified vein,444247,Venous thrombosis
DX02474,Varicose veins of lower extremities,318169,Varicose veins of lower extremity
DX02475,Varicose veins of lower extremities,312349,Venous varices
DX02476,Varicose veins of lower extremities without ulcer or inflammation,4181705,Varicose veins of lower extremity without ulcer AND without inflammation
DX02477,Haemorrhoids,195562,Hemorrhoids
DX02478,Internal hemorrhoids with other complications,4263074,Ulcerated internal hemorrhoids
DX02479,Internal hemorrhoid NOS,201322,Internal hemorrhoids without complication
DX02480,Hemorrhoids,195562,Hemorrhoids
DX02481,Bleeding internal hemorhoids,4295428,Internal bleeding haemorrhoids
DX02482,Internal haemorrhoids without complication,201322,Internal hemorrhoids without complication
DX02483,External haemorrhoids without complication,199839,External haemorrhoids without complication
DX02484,Oesophageal varices,24966,OV - Oesophageal varices
DX02485,Esophageal varices with bleeding,28779,Oesophageal varices with bleeding
DX02486,Esophageal varices,24966,OV - Oesophageal varices
DX02487,Oesophageal varices with bleeding,28779,Oesophageal varices with bleeding
DX02488,"Esophageal varices with bleeding, Idiopathic",28779,Oesophageal varices with bleeding
DX02489,Oesophageal varices without bleeding,22340,Esophageal varices without bleeding
DX02490,Scrotal varices,4196960,Varicocele
DX02491,Varicocele,4196960,Varicocele
DX02492,Scrotal varices,73801,Scrotal varices
DX02493,May Thurner syndrome,317003,Compression of vein
DX02494,Venous insufficiency (chronic)(peripheral),321596,Peripheral venous insufficiency
DX02495,"Venous insufficiency(chronic, peripheral)",321596,Peripheral venous insufficiency
DX02496,Nonspecific lymphadenitis,316084,Lymphadenitis
DX02497,Non-specific mesenteric lymphadenitis,4147494,Nonspecific mesenteric adenitis
DX02498,"Non-specific lymphadenitis, unspecified",316084,Lymphadenitis
DX02499,Lymphadenitis NOS,316084,Lymphadenitis
DX02500,Cervical lymphadenitis,316084,Lymphadenitis
DX02501,Nonspecific mesenteric lymphadenitis,435234,Mesenteric lymphadenitis
DX02502,"Nonspecific lymphadenitis, unspecified",316084,Lymphadenitis
DX02503,"Lymphedema, NEC",435839,Lymphatic oedema
DX02504,Perilymphatic fistula,435835,Non-infectious disorder of lymphatics
DX02505,"Lymphoedema, nec",435839,Lymphatic oedema
DX02506,Orthostatic hypotension,319041,Orthostatic hypotension
DX02507,"Hypotension, unspecified",317002,Hypopiesis
DX02508,Orthostatic hypotension,319041,Orthostatic hypotension
DX02509,"Hypotension, unspecified",317002,Hypopiesis
DX02510,Postmastectomy lymphoedema syndrome,438178,Postmastectomy lymphedema syndrome
DX02511,Esophageal varices in diseases classified elsewhere,22340,Esophageal varices without bleeding
DX02512,Other and unspecified disorders of circulatory system,134057,Disease of cardiovascular system
DX02513,Acute nasopharyngitis[common cold],260427,Common cold
DX02514,Acute rhinitis,260427,Common cold
DX02515,Acute sinusitis,260123,Acute inflammation of sinus
DX02516,Acute maxillary sinusitis,141323,Acute maxillary sinusitis
DX02517,"Acute maxillary sinusitis, Not specified as recurrent",141323,Acute maxillary sinusitis
DX02518,"Acute maxillary sinusitis, Recurrent",141323,Acute maxillary sinusitis
DX02519,Other acute sinusitis,260123,Acute inflammation of sinus
DX02520,"Acute sinusitis, unspecified",260123,Acute inflammation of sinus
DX02521,"Acute sinusitis unspercified, Not specified as recurrent",260123,Acute inflammation of sinus
DX02522,"Acute sinusitis unspercified, Recurrent",260123,Acute inflammation of sinus
DX02523,Acute maxillary sinusitis,141323,Acute maxillary sinusitis
DX02524,"Acute maxillary sinusitis, Not specified as recurrent",141323,Acute maxillary sinusitis
DX02525,"Acute maxillary sinusitis, Recurrent",4048489,Recurrent acute sinusitis
DX02526,Other acute sinusitis,260123,Acute inflammation of sinus
DX02527,"Acute sinusitis, unspecified",260123,Acute inflammation of sinus
DX02528,"Acute sinusitis unspercified, Not specified as recurrent",260123,Acute inflammation of sinus
DX02529,"Acute sinusitis unspercified, Recurrent",4048489,Recurrent acute sinusitis
DX02530,Acute pharyngitis,25297,Acute pharyngitis
DX02531,Streptococcal pharyngitis,28060,Strept throat
DX02532,Acute pharyngitis due to other specified organisms,25297,Acute pharyngitis
DX02533,Acute pharyngitis,25297,Acute pharyngitis
DX02534,Pharyngitis(acute) NOS,25297,Acute pharyngitis
DX02535,Streptococcal pharyngitis,28060,Strept throat
DX02536,Acute pharyngitis due to other specified organisms,4112343,Acute viral pharyngitis
DX02537,"Acute pharyngitis, unspecified",25297,Acute pharyngitis
DX02538,Acute tonsillitis,24660,Acute tonsillitis
DX02539,Acute tonsillitis due to other specified organisms,24660,Acute tonsillitis
DX02540,"Acute tonsillitis due to other specified organisms, Not specified as recurrent",24660,Acute tonsillitis
DX02541,Acute tonsillitis,24660,Acute tonsillitis
DX02542,"Acute tonsillitis, unspecified, Not specified as recurrent",24660,Acute tonsillitis
DX02543,"Follicular tonsillitis (acute), Not specified as recurrent",4101263,Follicular tonsillitis
DX02544,"Exudative tonsillitis (acute), Not specified as recurrent",24660,Acute tonsillitis
DX02545,"Acute tonsillitis, unspecified, Recurrent",24660,Acute tonsillitis
DX02546,Tonsillitis (acute) NOS,4234533,Tonsillitis
DX02547,Follicular tonsillitis (acute),4101263,Follicular tonsillitis
DX02548,Exudative tonsillitis (acute),24660,Acute tonsillitis
DX02549,Acute tonsillitis due to other specified organisms,24660,Acute tonsillitis
DX02550,"Acute tonsillitis due to other specified organisms, Not specified as recurrent",24660,Acute tonsillitis
DX02551,"Acute tonsillitis, unspecified",24660,Acute tonsillitis
DX02552,"Acute tonsillitis, unspecified, Not specified as recurrent",24660,Acute tonsillitis
DX02553,"Acute tonsillitis, unspecified, Recurrent",4110362,Recurrent acute tonsillitis
DX02554,Acute laryngitis and tracheitis,4173027,Acute laryngitis and/or tracheitis
DX02555,Acute laryngitis,30133,Acute laryngitis
DX02556,Acute tracheitis,437903,Acute tracheitis
DX02557,Acute laryngitis,30133,Acute laryngitis
DX02558,Acute tracheitis,437903,Acute tracheitis
DX02559,Acute obstructive laryngitis[croup] and epiglottitis,260134,Croup
DX02559,Acute obstructive laryngitis[croup] and epiglottitis,4214374,Epiglottitis
DX02560,Acute obstructive laryngitis[croup],260134,Croup
DX02561,Acute epiglottitis,435840,Acute epiglottitis without obstruction
DX02562,Acute obstructive laryngitis [croup],260134,Croup
DX02563,Acute epiglottitis,4105773,Acute epiglottitis and supraglottitis
DX02564,Acute upper respiratory infections of multiple and unspecified sites,258453,Acute upper respiratory infection of multiple sites
DX02565,Acute laryngopharyngitis,23798,Acute laryngopharyngitis
DX02566,Acute pharyngotonsillitis,24660,Acute tonsillitis
DX02567,"Acute upper respiratory infection, unspecified",257011,Acute upper respiratory infection
DX02568,"Upper respiratory disease, acute",257011,Acute upper respiratory infection
DX02569,Upper respiratory infection NOS,257011,Acute upper respiratory infection
DX02570,Acute laryngopharyngitis,23798,Acute laryngopharyngitis
DX02571,Other acute upper respiratory  infections of multiple sites,258453,Acute upper respiratory infection of multiple sites
DX02572,"Acute upper respiratory infection, unspecified",257011,Acute upper respiratory infection
DX02573,Influenza due to identified avian influenza virus,314979,Avian influenza
DX02574,Influenza due to identified swine influenza virus(A/H1N1),40484544,Influenza due to Influenza A virus subtype H1N1
DX02575,Influenza due to other? identified influenza virus,4043953,Sample: virus identified
DX02575,Influenza due to other? identified influenza virus,4266367,Influenza
DX02576,Influenza due to identified influenza virus,312664,Influenza with respiratory manifestation other than pneumonia
DX02577,"Influenza with other respiratory manifestations, other influenza virus identified",312664,Influenza with respiratory manifestation other than pneumonia
DX02578,"Influenza, virus not identified",4266367,Influenza
DX02579,"Influenza, virus not identified",312664,Influenza with respiratory manifestation other than pneumonia
DX02580,Influenza NOS,312664,Influenza with respiratory manifestation other than pneumonia
DX02581,"Influenza with other respiratory manifestations, virus not identified",312664,Influenza with respiratory manifestation other than pneumonia
DX02582,"Influenza with other manifestations, virus not identified",320752,Influenza with non-respiratory manifestation
DX02582,"Influenza with other manifestations, virus not identified",4056137,Sample: no virus identified
DX02583,"Viral pneumonia, nec",261326,Viral pneumonia
DX02584,Respiratory syncytial virus pneumonia,436145,Pneumonia due to respiratory syncytial virus
DX02585,Other viral pneumonia,261326,Viral pneumonia
DX02586,"Viral pneumonia, NEC",261326,Viral pneumonia
DX02587,Respiratory syncytial virus pneumonia,436145,Pneumonia due to respiratory syncytial virus
DX02588,Other viral pneumonia,261326,Viral pneumonia
DX02589,"Viral pneumonia, unspecified",261326,Viral pneumonia
DX02590,"Bacterial pneumonia, nec",257315,Bacterial pneumonia
DX02591,Pneumonia due to Mycoplasma pneumoniae,440431,Pneumonia due to Mycoplasma pneumoniae
DX02592,Other bacterial pneumonia,257315,Bacterial pneumonia
DX02593,"Bacterial pneumonia, NEC",257315,Bacterial pneumonia
DX02594,Pneumonia due to mycoplasma pneumoniae,440431,Pneumonia due to Mycoplasma pneumoniae
DX02595,Other bacterial pneumonia,257315,Bacterial pneumonia
DX02596,"Bacterial pneumonia, unspecified",257315,Bacterial pneumonia
DX02597,"Pneumonia, organism unspecified",4284985,Organized pneumonia
DX02598,"Bronchopneumonia, unspecified",256722,Bronchopneumonia
DX02599,"Lobar pneumonia, unspecified",258785,Pneumococcal pneumonia
DX02600,"Other pneumonia, organism unspecified",255848,Pneumonia
DX02601,"Pneumonia, unspecified",255848,Pneumonia
DX02602,community acquired pneumonia,255848,Pneumonia
DX02603,"Bronchopneumonia, unspecified",256722,Bronchopneumonia
DX02604,"Lobar pneumonia, unspecified",4133224,Lobar pneumonia
DX02605,"Other pneumonia, organism unspecified",255848,Pneumonia
DX02606,"Pneumonia, unspecified",255848,Pneumonia
DX02607,Acute bronchitis,260139,Acute bronchitis
DX02608,Acute bronchitis due to other specified organisms,260139,Acute bronchitis
DX02609,"Acute bronchitis, unspecified",260139,Acute bronchitis
DX02610,Acute bronchitis due to other specified organisms,260139,Acute bronchitis
DX02611,"Acute bronchitis, unspecified",260139,Acute bronchitis
DX02612,Acute bronchiolitis,260125,Acute bronchiolitis
DX02613,Acute bronchiolitis due to other specified organisms,260125,Acute bronchiolitis
DX02614,"Acute bronchiolitis, unspecified",260125,Acute bronchiolitis
DX02615,Acute bronchiolitis due to other specified organisms,260125,Acute bronchiolitis
DX02616,"Acute bronchiolitis, unspecified",260125,Acute bronchiolitis
DX02617,Vasomotor and allergic rhinitis,257007,Allergic rhinitis
DX02617,Vasomotor and allergic rhinitis,4305500,VMR - Vasomotor rhinitis
DX02618,Vasomotor rhinitis,4305500,VMR - Vasomotor rhinitis
DX02619,Allergic rhinitis due to pollen,256439,Allergic rhinitis due to pollen
DX02620,Other seasonal allergic rhinitis,257007,Allergic rhinitis
DX02621,Other allergic rhinitis,4280726,Spasmodic rhinorrhea
DX02622,Perennial allergic rhinitis,443558,Allergic rhinitis due to animal dander
DX02623,"Allergic rhinitis, unspecified",257007,Allergic rhinitis
DX02624,Vasomotor rhinitis,4305500,VMR - Vasomotor rhinitis
DX02625,Allergic rhinitis due to pollen,256439,Allergic rhinitis due to pollen
DX02626,Other seasonal allergic rhinitis,4280726,Spasmodic rhinorrhea
DX02627,Other allergic rhinitis,257007,Allergic rhinitis
DX02628,"Allergic rhinitis, unspecified",257007,Allergic rhinitis
DX02629,"Chronic rhinitis, nasopharyngitis and pharyngitis",259848,Chronic rhinitis
DX02629,"Chronic rhinitis, nasopharyngitis and pharyngitis",26711,Chronic pharyngitis
DX02629,"Chronic rhinitis, nasopharyngitis and pharyngitis",441321,Chronic nasopharyngitis
DX02630,Chronic rhinitis,259848,Chronic rhinitis
DX02631,Rhinitis (chronic) NOS,259848,Chronic rhinitis
DX02632,Hypertrophic rhinitis (chronic),259848,Chronic rhinitis
DX02633,Eosinophilic non-allergic rhinitis,259848,Chronic rhinitis
DX02634,Chronic pharyngitis,26711,Chronic pharyngitis
DX02635,Chronic rhinitis,259848,Chronic rhinitis
DX02636,Chronic pharyngitis,26711,Chronic pharyngitis
DX02637,Chronic sinusitis,257012,Chronic rhinosinusitis
DX02638,Chronic maxillary sinusitis,134668,Chronic maxillary sinusitis
DX02639,Maxillary sinusitis NOS,134668,Chronic maxillary sinusitis
DX02640,Chronic frontal sinusitis,139841,Chronic frontal sinusitis
DX02641,Chronic pansinusitis,4230641,Chronic pansinusitis
DX02642,Other chronic sinusitis,257012,Chronic rhinosinusitis
DX02643,Chronic sinusitis,257012,Chronic rhinosinusitis
