mapping_num,description,omop_concept_id,omop_concept_name
LB00602,Hemoglobin(Pepheral blood study),3000963,Hemoglobin [Mass/volume] in Blood
LB00603,Herpes IgG(C.S.F),4246844,Herpes simplex IgG level
LB00604,Herpes IgG(Serum),4246844,Herpes simplex IgG level
LB00605,Herpes IgM(C.S.F),4307158,Herpes simplex IgM level
LB00606,Herpes IgM(Serum),3010761,Herpes simplex virus IgM Ab [Presence] in Serum
LB00607,Heterophil Ab(Serum),3033533,Heterophile Ab [Presence] in Serum
LB00608,HIV(AIDS) Ab(Serum),3011325,HIV 1+2 Ab [Presence] in Serum
LB00609,Homocysteine(Serum),3037585,Homocysteine [Mass/volume] in Serum or Plasma
LB00610,HPV Hybrid capture(Biopsy tissue),3047345,Human papilloma virus 31+33 DNA [Presence] in Tissue by Probe and signal amplification method
LB00611,HPV Hybrid capture(Cervix(PCR전용)),3037410,Human papilloma virus 16+18+31+33+35+39+45+51+52+56+58+59+68 DNA [Presence] in Cervix by Probe and signal amplification method
LB00612,hsCRP(Ascitic fluid),2212762,C-reactive protein; high sensitivity (hsCRP)
LB00613,hsCRP(C.S.F),40762274,C reactive protein [Mass/volume] in Cerebral spinal fluid by High sensitivity method
LB00614,hsCRP(Pleural fluid),2212762,C-reactive protein; high sensitivity (hsCRP)
LB00615,hsCRP(Serum),3010156,C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method
LB00616,HSV type PCR(C.S.F),3008733,Herpes simplex virus DNA [Presence] in Cerebral spinal fluid by Probe and target amplification method
LB00617,HSV type PCR(Cervix(PCR전용)),43534011,Herpes simplex virus DNA [Identifier] in Unspecified specimen by Probe and target amplification method
LB00618,HSV type PCR(Other(Please see message!)),3007543,Herpes simplex virus DNA [Presence] in Unspecified specimen by Probe and target amplification method
LB00619,HYALINE CAST,3022509,Hyaline casts [#/area] in Urine sediment by Microscopy low power field
LB00620,Ig A(Serum),4135810,Immunoglobulin A measurement
LB00621,IGF1(Insulin like growth facto(WB(EDTA)),3007922,Insulin-like growth factor-I [Mass/volume] in Blood
LB00622,IgM(Serum),3034049,IgM in CSF/IgM in serum
LB00623,Imm.cell,40758561,Immature cells [#/volume] in Blood
LB00624,Immunofixation EP(IFE)(C.S.F),3019529,Immunofixation [interpretation] for Cerebral spinal fluid
LB00625,Immunofixation EP(IFE)(Serum),3037756,Immunofixation [interpretation] for Serum or Plasma
LB00626,Immunofixation EP(IFE)(Urine (24hr)),3047189,Immunofixation [interpretation] for 24 hour Urine
LB00627,Immunofixation EP(IFE)(Urine (Random)),3053294,Immunofixation [interpretation] for Urine Narrative
LB00628,In. Phosphorus(In. Phosphorus assay),3011904,Phosphate [Mass/volume] in Serum or Plasma
LB00629,India ink preparation(C.S.F),3021641,Microscopic observation [Identifier] in Cerebral spinal fluid by India ink prep
LB00630,India ink preparation(Sputum),4057705,India ink stain method
LB00631,Indirect Bilirubin(Serum),3007242,Bilirubin.indirect [Moles/volume] in Serum or Plasma
LB00632,Indirect Coomb s Test(Serum(Blood Bank용 Tube)),4055434,Indirect Coombs test
LB00633,Indirect Coomb s Test(Serum),3029719,Indirect antiglobulin test.unspecified reagent [Presence] in Serum or Plasma
LB00634,Influenza A.B Viral Antigen Test(현장검사)(Nasal Aspirate),4039357,Influenza virus A AND B antigen assay
LB00635,Influenza A.B Viral Antigen Test(현장검사)(Nasal Swab(전용)),4039357,Influenza virus A AND B antigen assay
LB00636,INR,3022217,INR in Platelet poor plasma by Coagulation assay
LB00637,IONIZED CA(Serum),44789220,Ionized calcium measurement
LB00638,IONIZED CA(Whole blood (ABGA용)),44789220,Ionized calcium measurement
LB00639,Ionized Calcium(Electrolyte study),3027694,Calcium.ionized [Mass/volume] in Serum or Plasma
LB00640,Iron special stain(Bone Marrow Biopsy),4236642,"Iron stain method, blood or bone marrow"
LB00641,Iron(Serum),4178785,Iron measurement
LB00642,Lactate Dehydrogenase(Lactate Dehydrogenase assay),40760775,Lactate dehydrogenase [Enzymatic activity/volume] in Semen
LB00643,Lactic acid(전용),4213582,Lactic acid measurement
LB00644,Lactic acid(C.S.F),4213582,Lactic acid measurement
LB00645,Lactic acid(Serum),4213582,Lactic acid measurement
LB00646,LDH Isoenzyme(Serum),4228212,Lactate dehydrogenase isoenzymes measurement
LB00647,LDH(Amniotic Fluid),3016090,Lactate dehydrogenase [Enzymatic activity/volume] in Amniotic fluid
LB00648,LDH(Ascitic fluid(EDTA)),4133768,Ascitic fluid lactate dehydrogenase measurement
LB00649,LDH(Ascitic fluid),4133768,Ascitic fluid lactate dehydrogenase measurement
LB00650,LDH(Barobag count),4012918,Lactate dehydrogenase measurement
LB00651,LDH(Bile juice),4012918,Lactate dehydrogenase measurement
LB00652,LDH(Bronchial larvage),4012918,Lactate dehydrogenase measurement
LB00653,LDH(C.S.F),3038772,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Cerebral spinal fluid by Electrophoresis
LB00654,LDH(Close pus),4012918,Lactate dehydrogenase measurement
LB00655,LDH(Gastric juice),3027132,Lactate dehydrogenase [Enzymatic activity/volume] in Gastric fluid
LB00656,LDH(Joint fluid (EDTA)),4012918,Lactate dehydrogenase measurement
LB00657,LDH(Joint fluid),4012918,Lactate dehydrogenase measurement
LB00658,LDH(Other(Please see message!)),4012918,Lactate dehydrogenase measurement
LB00659,LDH(Pancreas cyst fluid),4012918,Lactate dehydrogenase measurement
LB00660,LDH(Pericadial fluid),4012918,Lactate dehydrogenase measurement
LB00661,LDH(Peritosol),4012918,Lactate dehydrogenase measurement
LB00662,LDH(Pleural fluid(EDTA)),3039092,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Pleural fluid by Electrophoresis
LB00663,LDH(Pleural fluid),3039092,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Pleural fluid by Electrophoresis
LB00664,LDH(Serum),3034022,Lactate dehydrogenase panel - Serum or Plasma
LB00665,LDH(Urine (24hr)),3048491,Lactate dehydrogenase [Enzymatic activity/volume] in 24 hour Urine
LB00666,LDH(Urine (Random)),3027193,Lactate dehydrogenase [Presence] in Urine
LB00667,LDL-Cholesterol,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma
LB00668,LDL-Cholesterol(Serum),4041556,Serum LDL cholesterol measurement
LB00669,Legionella Urinary Antigen(Rapid Test)(Urine (Random)),4007635,Legionella pneumophila antigen assay
LB00670,Lipase(Pancreas cyst fluid),4248033,Lipase measurement
LB00671,Lipase(Serum),3004905,Lipase [Enzymatic activity/volume] in Serum or Plasma
LB00672,LUC,3010224,Large unstained cells/100 leukocytes in Blood
LB00673,Lupus anticoagulant (confirmatory)(P(Sodium citrate)),3027184,Lupus anticoagulant [interpretation] in Platelet poor plasma
LB00674,Lupus anticoagulant(screen)(P(Sodium citrate)),4192943,Lupus anticoagulant screening test
LB00675,Lympho,3002030,Lymphocytes/100 leukocytes in Blood
LB00676,Magnesium(Electrolyte study),3001420,Magnesium [Mass/volume] in Serum or Plasma
LB00677,Magnesium(Serum),4243005,Magnesium measurement
LB00678,Magnesium(Urine (24hr)),4261656,"Magnesium measurement, urine"
LB00679,Magnesium(Urine (Random)),4261656,"Magnesium measurement, urine"
LB00680,Major bcr/abl rearrangment(BM(EDTA)),42742560,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative"
LB00681,Major bcr/abl rearrangment(BM(PCR용)),42742560,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative"
LB00682,Major bcr/abl rearrangment(WB(EDTA)),42742560,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative"
LB00683,Major bcr/abl rearrangment(Whole blood (ACD)),42742560,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative"
LB00684,Malaria smear(WB(EDTA)),3045707,Microscopic observation [Identifier] in Blood by Malaria smear
LB00685,MAST Allergy (Food)(검체다량 (MAST용)),4266629,"Allergen specific IgE antibody measurement, MAST type"
LB00686,mast allergy test(검체다량 (MAST용)),4266629,"Allergen specific IgE antibody measurement, MAST type"
LB00687,MCH,3035941,Erythrocyte mean corpuscular hemoglobin [Entitic mass]
LB00688,MCHC,3003338,Erythrocyte mean corpuscular hemoglobin concentration [Mass/volume]
LB00689,MCV,3024731,Erythrocyte mean corpuscular volume [Entitic volume]
LB00690,Metamyelo,3002179,Metamyelocytes/100 leukocytes in Blood
LB00691,Metanephrine(Urine (24hr)),3013748,Metanephrine [Mass/volume] in 24 hour Urine
LB00692,"MICRO CUL & SENSI(BLOOD,FLUID)(Amniotic Fluid)",4170475,Culture sensitivity
LB00693,"MICRO CUL & SENSI(BLOOD,FLUID)(Ascitic fluid(EDTA))",4293873,"Fluid microscopy, culture and sensitivities"
LB00694,"MICRO CUL & SENSI(BLOOD,FLUID)(Ascitic fluid)",4170475,Culture sensitivity
LB00695,"MICRO CUL & SENSI(BLOOD,FLUID)(Bile juice)",4170475,Culture sensitivity
LB00696,"MICRO CUL & SENSI(BLOOD,FLUID)(Bone Marrow Biopsy)",4170475,Culture sensitivity
LB00697,"MICRO CUL & SENSI(BLOOD,FLUID)(C.S.F)",4170475,Culture sensitivity
LB00698,"MICRO CUL & SENSI(BLOOD,FLUID)(Catheter)",4170475,Culture sensitivity
LB00699,"MICRO CUL & SENSI(BLOOD,FLUID)(Joint fluid (EDTA))",4293873,"Fluid microscopy, culture and sensitivities"
LB00700,"MICRO CUL & SENSI(BLOOD,FLUID)(Joint fluid)",4293873,"Fluid microscopy, culture and sensitivities"
LB00701,"MICRO CUL & SENSI(BLOOD,FLUID)(Joint(Blood culture))",4170475,Culture sensitivity
LB00702,"MICRO CUL & SENSI(BLOOD,FLUID)(Pericadial fluid)",4293873,"Fluid microscopy, culture and sensitivities"
LB00703,"MICRO CUL & SENSI(BLOOD,FLUID)(Peritosol)",4170475,Culture sensitivity
LB00704,"MICRO CUL & SENSI(BLOOD,FLUID)(Pleural fluid(EDTA))",4293873,"Fluid microscopy, culture and sensitivities"
LB00705,"MICRO CUL & SENSI(BLOOD,FLUID)(Pleural fluid)",4170475,Culture sensitivity
LB00706,"MICRO CUL & SENSI(BLOOD,FLUID)(Serum)",4170475,Culture sensitivity
LB00707,"MICRO CUL & SENSI(BLOOD,FLUID)(WB (혈액 배양용기 2개))",4170475,Culture sensitivity
LB00708,MICRO CUL & SENSI(DIGESTIVE)(Ascitic fluid),4170475,Culture sensitivity
LB00709,MICRO CUL & SENSI(DIGESTIVE)(Bile juice),4170475,Culture sensitivity
LB00710,MICRO CUL & SENSI(DIGESTIVE)(Gastric biopsy),4170475,Culture sensitivity
LB00711,MICRO CUL & SENSI(DIGESTIVE)(Gastric juice),4170475,Culture sensitivity
LB00712,MICRO CUL & SENSI(DIGESTIVE)(Other(Please see message!)),4170475,Culture sensitivity
LB00713,MICRO CUL & SENSI(DIGESTIVE)(Rectal Swab),4170475,Culture sensitivity
LB00714,MICRO CUL & SENSI(DIGESTIVE)(Stool),4170475,Culture sensitivity
LB00715,MICRO CUL & SENSI(OTHER)(Abdominal abscess),4170475,Culture sensitivity
LB00716,MICRO CUL & SENSI(OTHER)(Biopsy tissue),4170475,Culture sensitivity
LB00717,MICRO CUL & SENSI(OTHER)(BM(Culture용)),4170475,Culture sensitivity
LB00718,MICRO CUL & SENSI(OTHER)(Bone),4170475,Culture sensitivity
LB00719,MICRO CUL & SENSI(OTHER)(Brain abscess),4170475,Culture sensitivity
LB00720,MICRO CUL & SENSI(OTHER)(CAPD),4170475,Culture sensitivity
LB00721,MICRO CUL & SENSI(OTHER)(Close pus),4170475,Culture sensitivity
LB00722,MICRO CUL & SENSI(OTHER)(Conjunctiva),4170475,Culture sensitivity
LB00723,MICRO CUL & SENSI(OTHER)(Cornea),4170475,Culture sensitivity
LB00724,MICRO CUL & SENSI(OTHER)(Ear Discharge),4170475,Culture sensitivity
LB00725,MICRO CUL & SENSI(OTHER)(Eye Discharge),4170475,Culture sensitivity
LB00726,MICRO CUL & SENSI(OTHER)(IV Catheter Tip),4170475,Culture sensitivity
LB00727,MICRO CUL & SENSI(OTHER)(Joint fluid),4170475,Culture sensitivity
LB00728,MICRO CUL & SENSI(OTHER)(Liver abscess),4170475,Culture sensitivity
LB00729,MICRO CUL & SENSI(OTHER)(Lung abscess),4170475,Culture sensitivity
LB00730,MICRO CUL & SENSI(OTHER)(Lymph node),4170475,Culture sensitivity
LB00731,MICRO CUL & SENSI(OTHER)(Open pus),4170475,Culture sensitivity
LB00732,MICRO CUL & SENSI(OTHER)(Other(Please see message!)),4170475,Culture sensitivity
LB00733,MICRO CUL & SENSI(OTHER)(Pelvis abscess),4170475,Culture sensitivity
LB00734,MICRO CUL & SENSI(OTHER)(Pin),4170475,Culture sensitivity
LB00735,MICRO CUL & SENSI(OTHER)(Rectal Swab),4170475,Culture sensitivity
LB00736,MICRO CUL & SENSI(OTHER)(Stool),4170475,Culture sensitivity
LB00737,MICRO CUL & SENSI(OTHER)(Suction Tip),4170475,Culture sensitivity
LB00738,MICRO CUL & SENSI(RESPIRATORY)(Bronchial larvage),4170475,Culture sensitivity
LB00739,MICRO CUL & SENSI(RESPIRATORY)(Ear Discharge),4170475,Culture sensitivity
LB00740,MICRO CUL & SENSI(RESPIRATORY)(Eye Discharge),4170475,Culture sensitivity
LB00741,MICRO CUL & SENSI(RESPIRATORY)(Nasal Aspirate),4170475,Culture sensitivity
LB00742,MICRO CUL & SENSI(RESPIRATORY)(Sputum),4170475,Culture sensitivity
LB00743,MICRO CUL & SENSI(RESPIRATORY)(Suction Tip),4170475,Culture sensitivity
LB00744,MICRO CUL & SENSI(RESPIRATORY)(Throat Swab),4170475,Culture sensitivity
LB00745,MICRO CUL & SENSI(RESPIRATORY)(Tracheal aspirate),4170475,Culture sensitivity
LB00746,MICRO CUL & SENSI(URINARY)(Aseptic Urine (Cath)),4270027,"Urinary microscopy, culture and sensitivities"
LB00747,MICRO CUL & SENSI(URINARY)(Aseptic Urine (Voided)),4270027,"Urinary microscopy, culture and sensitivities"
LB00748,MICRO CUL & SENSI(URINARY)(Cervix),4170475,Culture sensitivity
LB00749,MICRO CUL & SENSI(URINARY)(EPS),4170475,Culture sensitivity
LB00750,MICRO CUL & SENSI(URINARY)(IUD),4170475,Culture sensitivity
LB00751,MICRO CUL & SENSI(URINARY)(Urethral discharge),4170475,Culture sensitivity
LB00752,MICRO CUL & SENSI(URINARY)(Urine (12hr)),4270027,"Urinary microscopy, culture and sensitivities"
LB00753,MICRO CUL & SENSI(URINARY)(Vaginal Discharge),4268449,"Genital microscopy, culture and sensitivities"
LB00754,MICRO ORGANISM SENSTIVITY TEST(균주),4032801,Antimicrobial susceptibility test
LB00755,Microalbumin(Ratio)(Urine (12hr)),4150342,Urine microalbumin/creatinine ratio measurement
LB00756,Microalbumin(Ratio)(Urine (24hr)),4150342,Urine microalbumin/creatinine ratio measurement
LB00757,Microalbumin(Ratio)(Urine (Random)),4150342,Urine microalbumin/creatinine ratio measurement
LB00758,MIX Cast,3042588,Mixed cellular casts [#/area] in Urine sediment by Microscopy low power field
LB00759,Monocyte,3019069,Monocytes/100 leukocytes in Blood
LB00760,MPV,3001123,Platelet mean volume [Entitic volume] in Blood
LB00761,Mycoplasma Ab IgG(Serum),3046684,Mycoplasma pneumoniae IgG Ab [Presence] in Serum
LB00762,Mycoplasma Ab IgM(Serum),4209265,Mycoplasma IgM measurement
LB00763,Myelo,3017181,Myelocytes/100 leukocytes in Blood
LB00764,Neutrophil,3018010,Neutrophils/100 leukocytes in Blood
LB00765,nRBC,3034708,Nucleated erythrocytes/100 leukocytes [Ratio] in Blood
LB00766,Nuclear matrix protein 22(전용),3029058,Nuclear matrix protein 22 [Presence] in Urine
LB00767,O2CT,3044904,Oxygen content in Blood
LB00768,O2SAT,3016502,Oxygen saturation in Arterial blood
LB00769,Occult Blood(Occult Blood),3030153,Occult blood panel in Stool
LB00770,Osmolality(Serum),3008295,Osmolality of Serum or Plasma
LB00771,Osmolality(Urine (24hr)),3006147,Osmolality of 24 hour Urine
LB00772,Osmolality(Urine (Random)),3026782,Osmolality of Urine
LB00773,OTHER,40761542,Other elements in Urine sediment
LB00774,P- ANCA + C- ANCA(Serum),4135820,Antineutrophil cytoplasmic antibody measurement
LB00775,pCO2,3009609,"Carbon dioxide, total [Moles/volume] in Arterial blood"
LB00776,PCT,3046279,Procalcitonin [Mass/volume] in Serum or Plasma
LB00777,PDW,3039417,Platelet distribution width [Ratio] in Blood
LB00778,PH,3010421,pH of Blood
LB00779,Phenobarbital(Serum),3025411,Phenobarbital serum/plasma
LB00780,Phenobarbital(Urine (Random)),3025958,Phenobarbital [Presence] in Urine
LB00781,Phenytoin(Dilantin)(Serum),3021595,Phenytoin [Presence] in Serum or Plasma
LB00782,Phenytoin(Dilantin)(Urine (Random)),3003586,Phenytoin [Presence] in Urine
LB00783,Phosphorous(Catheter),3003458,Phosphate [Moles/volume] in Serum or Plasma
LB00784,Phosphorous(Serum),3003458,Phosphate [Moles/volume] in Serum or Plasma
LB00785,Phosphorous(Urine (24hr)),3036691,Phosphate [Mass/volume] in unspecified time Urine
LB00786,Phosphorous(Urine (Random)),3036691,Phosphate [Mass/volume] in unspecified time Urine
LB00787,PIVKA-II(Quantitative)(Serum),3042131,Prothrombin time (PT) PIVKA sensitive actual/normal in Platelet poor plasma by Coagulation assay
LB00788,Platelet Drug Response Assay(아스피린)(P(Sodium citrate)),4197648,Platelet function test
LB00789,Platelet(Barobag count),3007461,Platelet count
LB00790,Platelet(Pepheral blood study),3007461,Platelets [#/volume] in Blood
LB00791,Platelet(Product(CD34용)),3007461,Platelet count
LB00792,Platelet(WB(EDTA)),3007461,Platelet count
LB00793,Pneumocystis jirovecoo(carinii) PCR(Bronchial larvage),3009595,Pneumocystis jiroveci DNA [Presence] in Unspecified specimen by Probe and target amplification method
LB00794,Pneumocystis jirovecoo(carinii) PCR(Sputum),3009595,Pneumocystis jiroveci DNA [Presence] in Unspecified specimen by Probe and target amplification method
LB00795,pO2,3017569,Oxygen content in Arterial blood
LB00796,Potassium(C.S.F),4245152,Potassium measurement
LB00797,Potassium(Catheter),4245152,Potassium measurement
LB00798,Potassium(Electrolyte study),3023103,Potassium [Moles/volume] in Serum or Plasma
LB00799,Potassium(Other(Please see message!)),4245152,Potassium measurement
LB00800,Potassium(Peritosol),4245152,Potassium measurement
LB00801,Potassium(Pleural fluid(EDTA)),4245152,Potassium measurement
LB00802,Potassium(Serum),4245152,Potassium measurement
LB00803,Potassium(Urine (24hr)),4173269,"Potassium measurement, urine"
LB00804,Potassium(Urine (Random)),4173269,"Potassium measurement, urine"
LB00805,Potassium(Whole blood (ABGA용)),4245152,Potassium measurement
LB00806,Preg Test(비급여)(Urine (Random)),3016930,Pregnenolone [Mass/volume] in Urine
LB00807,Pro-Brain Natriuretic Peptide(Serum),4246847,Serum pro-brain natriuretic peptide level
LB00808,Procalcitonin정량(Serum),3046279,Procalcitonin [Mass/volume] in Serum or Plasma
LB00809,Promyelo,3021440,Promyelocytes/100 leukocytes in Blood
LB00810,Protein C activity(functional)(P(Sodium citrate)),44810875,Protein C activity
LB00811,Protein Electrophoresis(C.S.F),4311951,Body fluid protein electrophoresis
LB00812,Protein Electrophoresis(Pleural fluid),4311951,Body fluid protein electrophoresis
LB00813,Protein Electrophoresis(Serum),4176702,Serum protein electrophoresis
LB00814,Protein Electrophoresis(Urine (24hr)),4251338,Urine protein electrophoresis
LB00815,Protein Electrophoresis(Urine (Random)),4251338,Urine protein electrophoresis
LB00816,Protein S Ag(immunological)(P(Sodium citrate)),43054971,Protein S Ag [Units/volume] in Platelet poor plasma by Immunologic method
LB00817,Protein-C Ag(Immunological)(P(Sodium citrate)),3036874,Protein C Ag [Units/volume] in Platelet poor plasma by Immunologic method
LB00818,Protein-S(기능적)(P(Sodium citrate)),44807778,Protein S activity measurement
LB00819,"Protozoa,cyst trophozoit(Stool)",3048173,Protozoa identified in Unspecified specimen
LB00820,PT,3034426,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay
LB00821,Pt temp,3020891,Body temperature
LB00822,PT(P(Sodium citrate)),4245261,Prothrombin time
LB00823,RBC,3035124,Erythrocytes [#/area] in Urine sediment by Microscopy high power field
LB00824,RBC Cast,3002587,RBC casts [#/area] in Urine sediment by Microscopy low power field
LB00825,RBC COUNT(Barobag count),4030871,Red blood cell count
LB00826,RBC COUNT(Product(CD34용)),4030871,Red blood cell count
LB00827,RBC COUNT(WB(EDTA)),4030871,Red blood cell count
LB00828,RBC(Pepheral blood study),3026361,Erythrocytes [#/volume] in Blood
LB00829,RDW,3002385,Erythrocyte distribution width [Ratio]
LB00830,Reticulocyte count(smear)(WB(EDTA)),40763528,Reticulocytes [#/volume] in Blood by Automated count
LB00831,RF(정량)(RF assay),3021614,Rheumatoid factor [Units/volume] in Serum
LB00832,r-GT(Liver function test),3026365,Gamma glutamyl transferase [Enzymatic activity/volume] in Semen
LB00833,Rh Typing(Capillary blood),3003310,Rh [Type] in Blood
LB00834,Rh Typing(Serum(Blood Bank용 Tube)),3003310,Rh [Type] in Blood
LB00835,Rh Typing(Serum),3003310,Rh [Type] in Blood
LB00836,Rh Typing(WB(EDTA)),3003310,Rh [Type] in Blood
LB00837,Rh(D) Typing(Blood grouping),3003694,ABO and Rh group [Type] in Blood
LB00838,Rheumatoid factor 정량(Serum),3043745,Rheumatoid factor [Presence] in Serum
LB00839,Rubella IgG(Serum),3013750,Rubella virus IgG Ab [Presence] in Serum
LB00840,Rubella IgM(Serum),3009308,Rubella virus IgM Ab [Presence] in Serum
LB00841,RV(Respiratory virus)(전용),4201161,RSV antigen level
LB00842,RV(Respiratory virus)(Bronchial larvage),4201161,RSV antigen level
LB00843,RV(Respiratory virus)(Nasal Aspirate),3046856,Respiratory syncytial virus Ag [Presence] in Nose
LB00844,RV(Respiratory virus)(Nasal Swab(전용)),4208080,Taking nasal swab
LB00845,RV(Respiratory virus)(Sputum),4151422,Sputum examination
LB00846,S-100(Serum),3051671,S100 calcium binding protein B [Mass/volume] in Serum
LB00847,S-Aluminum(AAS법)(Serum(Blood Bank용 Tube)),3000578,Aluminum [Moles/volume] in Serum or Plasma
LB00848,S-Aluminum(AAS법)(Serum),3000578,Aluminum [Moles/volume] in Serum or Plasma
LB00849,S-Aluminum(AAS법)(WB(EDTA)),4164148,"Aluminum measurement, blood"
LB00850,Segmenthil,3042527,Neutrophils.immature/100 leukocytes in Blood
LB00851,Semen analysis(Semen),4040728,Semen analysis
LB00852,SERUM KETONE TEST(Serum),3046325,Ketones [Mass/volume] in Serum or Plasma
LB00853,SGOT(Serum),3013721,Aspartate aminotransferase serum/plasma
LB00854,SGPT(Serum),3006923,Alanine aminotransferase serum/plasma
LB00855,Sodium(C.S.F),2212573,Sodium level
LB00856,Sodium(Catheter),2212573,Sodium level
LB00857,Sodium(Dialysate),2212573,Sodium level
LB00858,Sodium(Electrolyte study),3019550,Sodium [Moles/volume] in Serum or Plasma
LB00859,Sodium(Other(Please see message!)),2212573,Sodium level
LB00860,Sodium(Peritosol),2212573,Sodium level
LB00861,Sodium(Pleural fluid(EDTA)),2212573,Sodium level
LB00862,Sodium(Serum),4021154,"Sodium measurement, serum"
LB00863,Sodium(Urine (24hr)),4020682,"Sodium measurement, urine"
LB00864,Sodium(Urine (Random)),4020682,"Sodium measurement, urine"
LB00865,Sodium(Whole blood (ABGA용)),2212573,Sodium level
LB00866,SPINAL FLUID.ASCITES.PLEURAL(Amniotic Fluid),3037856,Volume of Amniotic fluid
LB00867,SPINAL FLUID.ASCITES.PLEURAL(Ascitic fluid (Heparin)),4057620,Ascitic fluid chemistry test
LB00868,SPINAL FLUID.ASCITES.PLEURAL(Ascitic fluid(EDTA)),4057620,Ascitic fluid chemistry test
LB00869,SPINAL FLUID.ASCITES.PLEURAL(Ascitic fluid),4057620,Ascitic fluid chemistry test
LB00870,SPINAL FLUID.ASCITES.PLEURAL(Bile juice),4014906,Bile measurement
LB00871,SPINAL FLUID.ASCITES.PLEURAL(Bronchial larvage),4337734,Tracheobronchial lavage
LB00872,SPINAL FLUID.ASCITES.PLEURAL(C.S.F),3012836,Volume of Cerebral spinal fluid
LB00873,SPINAL FLUID.ASCITES.PLEURAL(Close pus),44788767,Pus cell identification
LB00874,SPINAL FLUID.ASCITES.PLEURAL(Dialysate),4259563,Measurement of electrolytes in dialysate
LB00875,SPINAL FLUID.ASCITES.PLEURAL(Gastric juice),3030770,Gastric analysis panel - Gastric fluid
LB00876,SPINAL FLUID.ASCITES.PLEURAL(Joint fluid (EDTA)),2212466,Joint fluid diagnostic test
LB00877,SPINAL FLUID.ASCITES.PLEURAL(Joint fluid),2212466,Joint fluid diagnostic test
LB00878,SPINAL FLUID.ASCITES.PLEURAL(Open pus),44788767,Pus cell identification
LB00879,SPINAL FLUID.ASCITES.PLEURAL(Other(Please see message!)),3008984,Volume of Body fluid
LB00880,SPINAL FLUID.ASCITES.PLEURAL(Pancreas cyst fluid),4175490,Drainage of cyst of pancreas
LB00881,SPINAL FLUID.ASCITES.PLEURAL(Pericadial fluid),3032662,Volume of Pericardial fluid
LB00882,SPINAL FLUID.ASCITES.PLEURAL(Peritosol),3008984,Volume of Body fluid
LB00883,SPINAL FLUID.ASCITES.PLEURAL(Pleural fluid (Heparin)),3030857,Volume of Pleural fluid
LB00884,SPINAL FLUID.ASCITES.PLEURAL(Pleural fluid(EDTA)),3030857,Volume of Pleural fluid
LB00885,SPINAL FLUID.ASCITES.PLEURAL(Pleural fluid),3030857,Volume of Pleural fluid
LB00886,SPINAL FLUID.ASCITES.PLEURAL(Sputum),4133843,Body fluid analysis
LB00887,Stool exam (특수 염색)(Stool),4306952,Fecal analysis
LB00888,stool occult blood(latex)(Stool),3030153,Occult blood panel - Stool
LB00889,Stool VRE(study)(Stool),3023601,Vancomycin resistant enterococcus [Presence] in Unspecified specimen by Organism specific culture
LB00890,stool wbc ex.(Stool),3013199,Leukocytes [#/volume] in Stool
LB00891,Streptococcus Pneumoniae Ag(정밀)(C.S.F),4045314,Streptococcus pneumoniae antigen assay
LB00892,Streptococcus Pneumoniae Ag(정밀)(Urine (Random)),3011363,Streptococcus pneumoniae Ag [Presence] in Urine
LB00893,T.Bilirubin(Bilirubin test),3024128,Bilirubin.total [Mass/volume] in Serum or Plasma
LB00894,T.Cholesterol(Lipid study),3027114,Cholesterol [Mass/volume] in Serum or Plasma
LB00895,T.CO2(Electrolyte study),3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma"
LB00896,T.G(Ascitic fluid),4032789,Triglycerides measurement
LB00897,T.G(Bronchial larvage),4032789,Triglycerides measurement
LB00898,T.G(Other(Please see message!)),4032789,Triglycerides measurement
LB00899,T.G(Pericadial fluid),4032789,Triglycerides measurement
LB00900,T.G(Pleural fluid),4032789,Triglycerides measurement
LB00901,T.G(Serum),4032789,Triglycerides measurement
LB00902,T.Protein(T.Protein assay),3020630,Protein [Mass/volume] in Serum or Plasma
LB00903,TA-4(Serum),4229768,Tumor antigen measurement
LB00904,Tacrolimus Assay(WB(EDTA)),3026250,Tacrolimus [Mass/volume] in Blood
LB00905,TB PCR-Hybridization(FD)(Ascitic fluid),3028393,Mycobacterium tuberculosis DNA [Presence] in Semen by Probe and target amplification method
LB00906,TB PCR-Hybridization(FD)(Aseptic Urine (Voided)),3026478,Mycobacterium tuberculosis DNA [Presence] in Urine by Probe and target amplification method
LB00907,TB PCR-Hybridization(FD)(Biopsy tissue),3028393,Mycobacterium tuberculosis DNA [Presence] in Semen by Probe and target amplification method
