mapping_num,description,omop_concept_id,omop_concept_name
DR00589,Cravit Tab 500mg,1742255,Levofloxacin 500 MG Oral Tablet
DR00590,Crenol Inj 100mg/1ml,19063806,Tolperisone 100 MG/ML Injectable Solution
DR00591,Crestor tab 10mg,40165245,Rosuvastatin calcium 10 MG Oral Tablet
DR00592,Curan inj 100mg/4ml/AM,961167,Ranitidine 25 MG/ML Injectable Solution
DR00593,Curan Inj 50mg/2ml,961167,Ranitidine 25 MG/ML Injectable Solution
DR00594,Curan Tab 150mg,961050,Ranitidine 150 MG Oral Tablet
DR00595,Curan Tab 75mg,961168,Ranitidine 75 MG Oral Tablet
DR00596,Curan Tab. 300MG/Tab.,961082,Ranitidine 300 MG Oral Tablet
DR00597,CURAsthen Sol 1g/20ml/PAK,19097664,Citrulline
DR00598,Cycin inj <400mg/200ml>,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00599,Cycin Inj 200mg,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00600,Cycin inj 200mg/100ml/VI,19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00601,Cycin Inj 400mg/200ml(Bag),19075375,Ciprofloxacin 2 MG/ML Injectable Solution
DR00602,Cymbalta Cap 60mg,715300,duloxetine 60 MG Enteric Coated Capsule
DR00603,cymevene 500mg,1757803,Ganciclovir
DR00604,Cymevene Inj 500mg,1757803,Ganciclovir
DR00605,Cytosar-U inj 100mg/VI,19057780,Cytarabine 20 MG/ML Injectable Solution
DR00606,CYTOTEC 200MG,1150926,Misoprostol 0.2 MG Oral Tablet
DR00607,Cytotec Tab 200ug,1150926,Misoprostol 0.2 MG Oral Tablet
DR00608,Dages Cap ,19031378,Pepsin A
DR00608,Dages Cap ,919204,Amylases
DR00608,dages cap,926487,Pancreatin
DR00608,dages cap,926770,Papain
DR00608,dages cap,986515,CELLULASE
DR00608,dages cap,988095,ursodeoxycholate
DR00608,dages cap,990340,Pancrelipase
DR00609,Daonil Tab 5mg,19077682,Glyburide 5 MG Oral Tablet
DR00610,DAONIL TAB. 5MG,19077682,Glyburide 5 MG Oral Tablet
DR00611,Decapeptyl-Depot Inj 3.75mg/PFS,42903025,Triptorelin 1.88 MG/ML Prefilled Syringe
DR00612,DECAQUINON 5MG,1351115,coenzyme Q10
DR00613,Dendri sol'n 0.1% (30ml),19063848,Betamethasone 1 MG/ML Topical Solution
DR00614,Denogan Inj 1g,1125315,Acetaminophen
DR00615,Denol Tab 300mg(원외),19107204,bismuth tripotassium dicitrate 300 MG Oral Tablet
DR00616,depakin inj. 400mg,40237993,Valproic Acid 100 MG/ML Injectable Solution
DR00617,depakin tab 500mg,40238256,Divalproex Sodium 500 MG Extended Release Tablet
DR00618,Depakine 300mg Chrono Tab,745466,Valproate
DR00619,Depakine 500mg Chrono Tab,40237529,24 HR Divalproex Sodium 500 MG Extended Release Tablet
DR00620,Depakine Inj 400mg,40237993,Valproic Acid 100 MG/ML Injectable Solution
DR00621,Depakote ER Tab 500mg,40238256,Divalproex Sodium 500 MG Extended Release Tablet
DR00622,Depakote tab 250mg,40238248,Divalproex Sodium 250 MG Extended Release Tablet
DR00623,Depas Tab 0.5mg,21604584,ETIZOLAM
DR00624,DEPO-FEMIN 5MG/VIAL,19077055,Estradiol 5 MG/ML Injectable Solution
DR00625,Depomedrol Inj 40mg/1ml,42902110,methylprednisolone acetate 40 MG/ML Injectable Suspension
DR00626,dermatop cream 10g,19104872,prednicarbate 0.0025 MG/MG Topical Ointment
DR00627,Dermatop Oint 0.25%(10g),19104872,prednicarbate 0.0025 MG/MG Topical Ointment
DR00628,DesOwen Lotion (0.05% 120ml),917207,Desonide 0.5 MG/ML Topical Lotion
DR00629,DesOwen Lotion 0.05%,917205,Desonide
DR00630,Detrusitol SR Cap 2mg,40163787,tolterodine tartrate 2 MG Extended Release Capsule
DR00631,Detrusitol SR cap 4mg,40163793,tolterodine tartrate 4 MG Extended Release Capsule
DR00632,Detrusitol SR cap.2mg,40163787,tolterodine tartrate 2 MG Extended Release Capsule
DR00633,Detrusitol Tab. 2MG/Tab.,40163789,tolterodine tartrate 2 MG Oral Tablet
DR00634,DEXAMETHASONE 0.5MG,1518258,Dexamethasone 0.5 MG Oral Tablet
DR00635,Dexamethasone Inj.5MG/1ML(통증),19006963,Dexamethasone 5 MG/ML Injectable Solution
DR00636,Dexamethasone Tab 0.5mg 유한,1518258,Dexamethasone 0.5 MG Oral Tablet
DR00637,Dexa-S Inj 5mg/1ml,19006963,Dexamethasone 5 MG/ML Injectable Solution
DR00638,Dextrose(D/W) 10% 1000ml,1560553,Glucose 100 MG/ML Injectable Solution
DR00639,Dextrose(D/W) 15% 1000ml,19009602,Glucose 150 MG/ML Injectable Solution
DR00640,Dextrose(D/W) 20% 20ml,1560554,Glucose 200 MG/ML Injectable Solution
DR00641,Dextrose(D/W) 20% 300ml(대한),1560554,Glucose 200 MG/ML Injectable Solution
DR00642,Dextrose(D/W) 5% 1000ml(대한),19076324,Glucose 50 MG/ML Injectable Solution
DR00643,Dextrose(D/W) 5% 100ml(iv용)(PP)(중외),19076324,Glucose 50 MG/ML Injectable Solution
DR00644,Dextrose(D/W) 5% 100ml(mix용)(PP)(중외),19076324,Glucose 50 MG/ML Injectable Solution
DR00645,Dextrose(D/W) 5% 200ml,19076324,Glucose 50 MG/ML Injectable Solution
DR00646,Dextrose(D/W) 5% 200ml(대한),19076324,Glucose 50 MG/ML Injectable Solution
DR00647,Dextrose(D/W) 5% 200ml(CJ)(bag),19076324,Glucose 50 MG/ML Injectable Solution
DR00648,Dextrose(D/W) 5% 500ml(대한),19076324,Glucose 50 MG/ML Injectable Solution
DR00649,Dextrose(D/W) 5% 50ml(PP)(중외),19076324,Glucose 50 MG/ML Injectable Solution
DR00650,Dextrose(D/W) 50% 100ml,1560556,Glucose 500 MG/ML Injectable Solution
DR00651,Dextrose5% NaCl(D/S) 1000ml(bag),967825,Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution
DR00652,Dextrose5% NaCl(D/S) 500ml(bag),967825,Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution
DR00653,Diabex XR Tab 500mg,40164925,Metformin hydrochloride 500 MG Extended Release Tablet
DR00654,Diabex XR tab. 500MG,40164925,Metformin hydrochloride 500 MG Extended Release Tablet
DR00655,DIAMICRON 80MG,19059797,Gliclazide 80 MG Oral Tablet
DR00656,Diamicron MR 30mg,19101729,Gliclazide 30 MG Extended Release Tablet
DR00657,Diamicron Tab 80mg,19059797,Gliclazide 80 MG Oral Tablet
DR00658,DIAMOX 250MG,19018781,Acetazolamide 250 MG Oral Tablet
DR00659,Diamox Tab 250mg,19018781,Acetazolamide 250 MG Oral Tablet
DR00660,Dianeal 1.5% (2L/TB),21601191,PERITONEAL DIALYTICS
DR00661,Dianeal 4.25% (2L/TB),21601191,PERITONEAL DIALYTICS
DR00662,DIAZEPAM 10MG,19076374,Diazepam 5 MG/ML Injectable Solution
DR00663,DIAZEPAM 2MG,19018909,Diazepam 2 MG Oral Tablet
DR00664,DIAZEPAM 5MG,723042,Diazepam 5 MG Oral Tablet
DR00665,Diazepam Inj 10mg/2ml,19076374,Diazepam 5 MG/ML Injectable Solution
DR00666,Dicamax Tab,19016422,Calcium Carbonate 1250 MG / Cholecalciferol 0.01 MG Oral Tablet
DR00667,DICETEL 50MG,19025200,pinaverium 50 MG Oral Tablet
DR00668,Dicetel Tab 50mg,19025200,pinaverium 50 MG Oral Tablet
DR00669,DICHLOZID (=D-C) 25MG,19078106,Hydrochlorothiazide 25 MG Oral Tablet
DR00670,Dichlozid Tab 25mg,19078106,Hydrochlorothiazide 25 MG Oral Tablet
DR00671,Dicknol Inj 90mg/2ml,21603945,DICLOFENAC
DR00672,Diflucan Cap 50mg,1755001,Fluconazole 50 MG Oral Capsule
DR00673,Diflucan Inj 100mg/50ml,1755040,Fluconazole 2 MG/ML Injectable Solution
DR00674,Diflucan inj 100mg/50ml/VI,1755040,Fluconazole 2 MG/ML Injectable Solution
DR00675,Diflucan Syrup 10mg/ml,19077380,Fluconazole 10 MG/ML Oral Suspension
DR00676,Digosin Tab 0.25mg 한일,19018937,Digoxin 0.25 MG Oral Tablet
DR00677,DIGOXIN 0.25MG,19018937,Digoxin 0.25 MG Oral Tablet
DR00678,Digoxin Inj 0.25mg/1ml,19003514,Digoxin 0.25 MG/ML Injectable Solution
DR00679,Digoxin inj 0.25mg/1ml/AM,19003514,Digoxin 0.25 MG/ML Injectable Solution
DR00680,DILANTIN 100MG,40163210,Phenytoin sodium 100 MG Oral Capsule
DR00681,Dilatrend 25mg (=carvedilol),19022781,carvedilol 25 MG Oral Tablet
DR00682,Dilatrend Tab 12.5mg,19022750,carvedilol 12.5 MG Oral Tablet
DR00683,Dilatrend Tab 25mg,19022781,carvedilol 25 MG Oral Tablet
DR00684,Dilatrend Tab 6.25mg,19022749,carvedilol 6.25 MG Oral Tablet
DR00685,Diltelan S.R Cap 180mg,1328585,Diltiazem Hydrochloride 180 MG Extended Release Capsule
DR00686,Dimcef inj. 1g/VI,19079951,Ceftazidime 280 MG/ML Injectable Solution
DR00687,Diogel Susp 17g/P,21600048,MAGNESIUM COMPOUNDS
DR00688,Diovan Tab 160mg,19096678,valsartan 160 MG Oral Tablet
DR00689,Diovan tab 80mg,1308851,valsartan 80 MG Oral Tablet
DR00690,Dipexin Inj 90mg/2ml,1124300,Diclofenac
DR00691,Diprivan PFS 500mg,753629,Propofol 10 MG/ML Injectable Suspension
DR00692,Disgren Cap 300mg,19042779,triflusal 300 MG Oral Capsule
DR00693,Disgren cap. 300mg,19042779,triflusal 300 MG Oral Capsule
DR00694,DITROPAN 5MG,40166448,Oxybutynin chloride 5 MG Oral Tablet
DR00695,Doburan Inj 250mg/5ml,19065473,Dobutamine 50 MG/ML Injectable Solution
DR00696,Dobutamine 1000mg/500ml,1337720,Dobutamine
DR00696,Dobutamine 1000mg/500ml,19097059,DEXTROSE SOLUTION
DR00697,Dobutamine 2000mg/500ml,1337720,Dobutamine
DR00697,Dobutamine 2000mg/500ml,19097059,DEXTROSE SOLUTION
DR00698,Dobutamine Inj 250mg/5ml,19065473,Dobutamine 50 MG/ML Injectable Solution
DR00699,Doltramcet tab.,1103359,Acetaminophen 325 MG / Tramadol Hydrochloride 37.5 MG Oral Tablet
DR00700,Domperidone granule 10mg/g,19062160,Domperidone 10 MG Granules
DR00701,Domperidone Susp(대원) 1mg/ml,19062181,Domperidone 1 MG/ML Oral Suspension
DR00702,Dopamin prefilled 400mg,40240704,Dopamine Hydrochloride 80 MG/ML Injectable Solution
DR00703,Dopamine 800mg/500ml,1337860,Dopamine
DR00703,Dopamine 800mg/500ml,19097059,DEXTROSE SOLUTION
DR00704,Dopasin Inj 200mg/5ml,40240700,Dopamine Hydrochloride 40 MG/ML Injectable Solution
DR00705,Dopramin Inj 200mg/5ml,40240700,Dopamine Hydrochloride 40 MG/ML Injectable Solution
DR00706,Dopramin Inj 50mg,42799677,Dopamine Hydrochloride 10 MG/ML Injectable Solution
DR00707,Dopramine inj 200mg/5ml/AM,40240700,Dopamine Hydrochloride 40 MG/ML Injectable Solution
DR00708,Dormicum 15mg/3ml Inj (향),19078925,Midazolam 5 MG/ML Injectable Solution
DR00709,DORMICUM 주 5mg(수),19078924,Midazolam 1 MG/ML Injectable Solution
DR00710,Dormicum Inj 15mg/3ml,19078925,Midazolam 5 MG/ML Injectable Solution
DR00711,Dormicum Inj 5mg/5ml,19078924,Midazolam 1 MG/ML Injectable Solution
DR00712,Doxazosin Tab 2mg,1363058,Doxazosin 2 MG Oral Tablet
DR00713,DOXIUM 250MG,19107815,Calcium Dobesilate 250 MG Oral Tablet
DR00714,Doxium Tab 250mg,19107815,Calcium Dobesilate 250 MG Oral Tablet
DR00715,DRAMAMIN 50MG,19020367,Dimenhydrinate 50 MG Oral Tablet
DR00716,Dramamin Tab 50mg,19020367,Dimenhydrinate 50 MG Oral Tablet
DR00717,DULCOLAX SUP,19020131,Bisacodyl 10 MG Rectal Suppository
DR00718,Dulcolax Suppo,19020131,Bisacodyl 10 MG Rectal Suppository
DR00719,Duolax Tab,924939,Bisacodyl
DR00719,Duolax Tab,941258,Docusate
DR00720,Duphalac syr 15ml/PA,19003454,Lactulose 670 MG/ML Oral Solution
DR00721,DUPHALAC SYRUP,19003454,Lactulose 670 MG/ML Oral Solution
DR00722,Duphalac(간성혼수) Syr,19003454,Lactulose 670 MG/ML Oral Solution
DR00723,Duphalac-easy syrup 15ml/PA,19003454,Lactulose 670 MG/ML Oral Solution
DR00724,Duraprox tab 200mg,19106212,oxaprozin 200 MG Oral Tablet
DR00725,Duratears Eye oint(3.5g),19087317,Lanolin
DR00726,DURATEARS OINT 3.5MG,19087317,Lanolin
DR00727,Duricef Cap 500mg,19074847,Cefadroxil 500 MG Oral Capsule
DR00728,Duricef Syr 25mg/ml,19006468,Cefadroxil 25 MG/ML Oral Suspension
DR00729,durogesic patch 5.0mg,1154063,Fentanyl 0.05 MG/HR 72 Hour Transdermal Patch
DR00730,Durogesic Patch(100mcg/hr),1154064,Fentanyl 0.1 MG/HR 72 Hour Transdermal Patch
DR00731,Durogesic Patch(12mcg/hr),19121195,Fentanyl 0.012 MG/HR 72 Hour Transdermal Patch
DR00732,Durogesic Patch(25mcg/hr),1154062,Fentanyl 0.025 MG/HR 72 Hour Transdermal Patch
DR00733,Durogesic Patch(50mcg/hr),1154063,Fentanyl 0.05 MG/HR 72 Hour Transdermal Patch
DR00734,durogesic patch2.5mg,1154062,Fentanyl 0.025 MG/HR 72 Hour Transdermal Patch
DR00735,Dutenol Inj 500mg/2ml,19079982,dexpanthenol 250 MG/ML Injectable Solution
DR00736,Dutenol inj 500mg/2ml/AM,19079982,dexpanthenol 250 MG/ML Injectable Solution
DR00737,Dynabac Tab. 250Mg,1790024,dirithromycin
DR00738,Ebastel syr 1mg/ml,19092435,ebastine 1 MG/ML Oral Solution
DR00739,Ebastel Tab,19064800,ebastine 10 MG Oral Tablet
DR00740,Ebiose Pow.,19066564,"ENZYMES,DIGESTIVE (PLANT)"
DR00741,Ebixa Tab 10mg,40222834,Memantine hydrochloride 10 MG Oral Tablet
DR00742,Ecolicin 안연고 3.5g/Tube,1701677,colistimethate
DR00742,Ecolicin 안연고 3.5g/Tube,1746940,Erythromycin
DR00743,Ecolicin Eye Drop (5ml/Bot),1701677,colistimethate
DR00743,Ecolicin Eye Drop (5ml/Bot),1746940,Erythromycin
DR00744,Efexor XR 75mg,19103819,venlafaxine 75 MG Extended Release Capsule
DR00745,Efexor XR SR Cap.75MG/CAP,19103819,venlafaxine 75 MG Extended Release Capsule
DR00746,Eglandin Inj 10mcg/2ml,1381509,Alprostadil 0.005 MG/ML Injectable Solution
DR00747,Eglandin inj 10mcg/2ml/AM,1381509,Alprostadil 0.005 MG/ML Injectable Solution
DR00748,ELANTAN 20MG,1383851,Isosorbide Mononitrate 20 MG Oral Tablet
DR00749,Elantan SR Tab 60mg,1383862,Isosorbide Mononitrate 60 MG Extended Release Tablet
DR00750,Elidel Cr 1% 30g,19115253,Pimecrolimus 10 MG/ML Topical Cream
DR00751,Eloxatin Inj 100mg/20ml,1318042,oxaliplatin 5 MG/ML Injectable Solution
DR00752,Eloxatin inj 100mg/20ml/VI,1318042,oxaliplatin 5 MG/ML Injectable Solution
DR00753,Eloxatin inj. 50mg/10ml/VI,1318042,oxaliplatin 5 MG/ML Injectable Solution
DR00754,Emend Cap 80mg,19102465,aprepitant 80 MG Oral Capsule
DR00755,Emend cap. 125mg,19102466,aprepitant 125 MG Oral Capsule
DR00756,Emend cap. 80mg,19102465,aprepitant 80 MG Oral Capsule
DR00757,Empynase-S Tab 36mg,21604175,ENZYMES
DR00758,Enafon Tab 10mg,40162672,Amitriptyline Hydrochloride 10 MG Oral Tablet
DR00759,ENAPRIN 10MG,40165762,Enalapril Maleate 10 MG Oral Tablet
DR00760,Enaprin Tab 10mg,40165762,Enalapril Maleate 10 MG Oral Tablet
DR00761,Encover Sol 400ml,21600801,"MULTIVITAMINS, COMBINATIONS"
DR00762,Encover Sol(밀크맛) 200ml,21600801,"MULTIVITAMINS, COMBINATIONS"
DR00763,Endoxan inj 500mg/VI,1310317,Cyclophosphamide
DR00764,Ensure (250ml/Can),21600801,"MULTIVITAMINS, COMBINATIONS"
DR00765,Entelon Tab 150mg,42904225,Vitis vinifera whole extract
DR00766,Entelon tab 50mg,42904225,Vitis vinifera whole extract
DR00767,Entelon Tab 50mg(원외),42904225,Vitis vinifera whole extract
DR00768,Entobar Inj 100mg/2ml,19057198,Pentobarbital 50 MG/ML Injectable Solution
DR00769,Ephedrine Inj 4% 40mg/1ml,1143374,Ephedrine
DR00770,Ephedrine inj 40mg/1ml/AM,1143374,Ephedrine
DR00771,EPInephrine Inj 1mg/1ml,19076899,Epinephrine 1 MG/ML Injectable Solution
DR00772,Epinephrine inj 1mg/1ml/AM,19076899,Epinephrine 1 MG/ML Injectable Solution
DR00773,Epocelin Inj 1g,19028313,Ceftriaxone 350 MG/ML Injectable Solution
DR00774,Epocerin 1G,1777254,Ceftizoxime
DR00775,Epokine 2000IU/Vial,1301169,Epoetin Alfa 2000 UNT/ML Injectable Solution
DR00776,Epokine 2000unit/0.5ml/PFS,19129864,0.5 ML Epoetin Alfa 4000 UNT/ML Prefilled Syringe
DR00777,Epokine 4000unit/0.4ml/PFS,19129860,0.4 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00778,Epokine 6000unit/0.6ml/PFS,19127226,0.6 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00779,Epokine prefilled 10000IU/1ml(냉),19129863,1 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00780,Epokine prefilled 3000U(냉),19129859,0.3 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00781,Epokine prefilled 4000IU/syr.(냉),19129860,0.4 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00782,Epokine prefilled 6000IU/0.6ml(냉),19127226,0.6 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00783,Epokine prefilled 8000IU/0.8ml(냉),19129861,0.8 ML Epoetin Alfa 10000 UNT/ML Prefilled Syringe
DR00784,Epokine prefilled Inj. 2000iu,19129864,0.5 ML Epoetin Alfa 4000 UNT/ML Prefilled Syringe
DR00785,Eposin Inj 100mg/5ml,19077215,Etoposide 20 MG/ML Injectable Solution
DR00786,EPS inj 150mg/7.5ml/VI,19077215,Etoposide 20 MG/ML Injectable Solution
DR00787,Ercefuryl susp,19060196,nifuroxazide 44 MG/ML Oral Suspension
DR00788,Erdos Cap 300mg,19103434,erdosteine 300 MG Oral Capsule
DR00789,Erdos Syr,19105308,erdosteine 35 MG/ML Oral Suspension
DR00790,Erdos syrup 35mg/ml,19105308,erdosteine 35 MG/ML Oral Suspension
DR00791,ERGONOVIN,1305637,Methylergonovine
DR00792,Eruvin Inj 0.2mg/1ml,40222885,Methylergonovine Maleate 0.2 MG/ML Injectable Solution
DR00793,Esbix Inj 50mg/5ml,19104404,4-aminomethylbenzoic acid 10 MG/ML Injectable Solution
DR00794,Esmeron Inj 25mg/2.5ml,42707627,rocuronium bromide 10 MG/ML Injectable Solution
DR00795,Esmeron Inj 50mg/5ml,42707627,rocuronium bromide 10 MG/ML Injectable Solution
DR00796,Esmeron Inj. 50MG/Vial,42707627,rocuronium bromide 10 MG/ML Injectable Solution
DR00797,Esomezole cap 20mg,904456,Esomeprazole 20 MG Oral Capsule
DR00798,Esperson gel 0.05% (15g),19080680,Desoximetasone 0.0005 MG/MG Topical Gel
DR00799,Esperson Lotion 0.25% (20ml),19115084,Desoximetasone 2.5 MG/ML Topical Lotion
DR00800,Esperson Lotion 20ML,917336,Desoximetasone
DR00801,Essential Forte Cap,1308738,Vitamin B 12
DR00801,Essential Forte Cap,19005046,pyridoxine
DR00801,Essential Forte Cap,19018419,Niacinamide
DR00801,Essential Forte Cap,19062817,Riboflavin
DR00801,Essential Forte Cap,19137312,Thiamine
DR00801,Essential Forte Cap,42709318,Tocopherol
DR00802,Etheophyl Cap 100mg,1237050,Theophylline 100 MG Oral Capsule
DR00803,Etomidate-Lipuro Inj 20mg/10ml,19050489,Etomidate 2 MG/ML Injectable Solution
DR00804,ETRAVIL 10MG,40162672,Amitriptyline Hydrochloride 10 MG Oral Tablet
DR00805,Etravil Tab 10mg,40162672,Amitriptyline Hydrochloride 10 MG Oral Tablet
DR00806,Etravil Tab 25mg,40162717,Amitriptyline Hydrochloride 25 MG Oral Tablet
DR00807,Eutropin Inj 4unit,1585211,Somatropin 1.33 MG/ML Injectable Solution
DR00808,Evista Tab 60mg,1513105,Raloxifene 60 MG Oral Tablet
DR00809,Evoprim Cap,19123763,gamma-Linolenate 40 MG Oral Capsule
DR00810,Evoprim soft cap 40mg,19123763,gamma-Linolenate 40 MG Oral Capsule
DR00811,Excegran tab 100mg,19066366,zonisamide 100 MG Oral Tablet
DR00812,Exforge Tab 5/160mg,1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet
DR00813,Exforge Tab 5/80mg,1308842,valsartan
DR00813,Exforge Tab 5/80mg,1332418,Amlodipine
DR00814,Exoperine Tab 50mg,21604123,EPERISONE
DR00815,Fastic Tab 90mg,19107110,nateglinide 90 MG Oral Tablet
DR00816,FD Caine (1:10만)(처치용) 1.8ml,42799043,1.8 ML Epinephrine 0.01 MG/ML / Lidocaine Hydrochloride 20 MG/ML Prefilled Syringe
DR00817,Fenatussin Cap 200mg,1163948,Guaifenesin 200 MG Oral Capsule
DR00818,Fentanyl 0.1mg/2ml inj.,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00819,Fentanyl 0.5MG/10ML Inj.,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00820,FENTANYL 2ML,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00821,Fentanyl Inj 0.1mg/2ml,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00822,Fentanyl Inj 1000mcg/20ml,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00823,Fentanyl inj 1000mcg/20ml(PP),19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00824,Fentanyl Inj 500mcg/10ml,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00825,Fentanyl inj 500mcg/10ml(PP),19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00826,FENTANYL Inj 50mcg/1ml,19034073,Fentanyl 0.05 MG/ML Injectable Solution
DR00827,Ferbon inj 1% 300mg/30ml/VI,1388826,Leucovorin 10 MG/ML Injectable Solution
DR00828,Ferbon inj. 100mg/10ml/AM,1388826,Leucovorin 10 MG/ML Injectable Solution
DR00829,Ferbon inj. 15mg/1ml/AM,1388796,Leucovorin
DR00830,Ferbon inj. 3mg/1ml/AM,19062464,Leucovorin 3 MG/ML Injectable Solution
DR00831,Feroba-U tab.,19107039,ferrous sulfate 256 MG Oral Tablet
DR00832,Feroba-You SR 256mg,19107039,ferrous sulfate 256 MG Oral Tablet
DR00833,Ferrum Kid Sol 45ml,19041135,teferrol
DR00834,Ferrumkid solution,19041135,teferrol
DR00835,Festal Gold Tab,42904002,Aspergillus flavus var. oryzae
DR00835,Festal Gold Tab,926487,Pancreatin
DR00835,Festal Gold Tab,966991,Simethicone
DR00835,Festal Gold Tab,986515,CELLULASE
DR00835,Festal Gold Tab,988095,ursodeoxycholate
DR00835,Festal Gold Tab,990760,Lipase
DR00836,Festal Plus Tab,926487,Pancreatin
DR00836,Festal Plus Tab,966991,Simethicone
DR00836,Festal Plus Tab,986515,CELLULASE
DR00836,Festal Plus Tab,988095,ursodeoxycholate
DR00837,FEXADINE 100MG,19103421,fenoverine 100 MG Oral Capsule
DR00838,Fibrix inj 50mg/5ml/AM,1726228,p-Aminosalicylic Acid
DR00839,Finastar tab 5mg,19077375,Finasteride 5 MG Oral Tablet
DR00840,Finibax inj 0.25g/VI,1713905,doripenem
DR00841,Finte Tab 40mg,21601746,DIHYDROPYRIDINE DERIVATIVES
DR00842,Flacin Tab 100mg,19106088,Ofloxacin 100 MG Oral Tablet
DR00843,Flagyl Inj 500mg,1707348,Metronidazole 5 MG/ML Injectable Solution
DR00844,Flagyl inj 500mg/100ml/BT,1707348,Metronidazole 5 MG/ML Injectable Solution
DR00845,FLASINYL 250MG,19080187,Metronidazole 250 MG Oral Tablet
DR00846,Flasinyl Tab 250mg,19080187,Metronidazole 250 MG Oral Tablet
DR00847,Fleet Enema 133ml,991740,"Sodium Phosphate, Monobasic 160 MG/ML / SODIUM PHOSPHATE,DIBASIC 60 MG/ML Enema"
DR00848,Fleet Phospho-Soda 45ml,991732,"Sodium Phosphate, Monobasic 480 MG/ML / SODIUM PHOSPHATE,DIBASIC 180 MG/ML Oral Solution"
DR00849,Fleet Phospho-Soda 90ml,991732,"Sodium Phosphate, Monobasic 480 MG/ML / SODIUM PHOSPHATE,DIBASIC 180 MG/ML Oral Solution"
DR00850,Flivas tab 75mg,21602667,ALPHA-ADRENORECEPTOR ANTAGONISTS
DR00851,Flixonase Nasal Spray,40169220,120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler
DR00852,Flixonase Nasal Spray 50mcg(수,40169220,120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler
DR00853,Flomox Tab 100mg,21602911,CEFCAPENE
DR00854,Flospan Tab 80mg,19041222,Phloroglucinol
DR00855,FLUCON EYE DROP 5ML,19077438,Fluorometholone 1 MG/ML Ophthalmic Suspension
DR00856,Fluconazole cap 50mg,1755001,Fluconazole 50 MG Oral Capsule
DR00857,Fludex SR 1.5mg,19063005,Indapamide 1.5 MG Extended Release Tablet
DR00858,Flumarin Inj 0.5g,40255562,FLOMOXEF
DR00859,Flumetholon Eye Drop 5ml(0.1%),19077438,Fluorometholone 1 MG/ML Ophthalmic Suspension
DR00860,Flunil Inj 0.5mg/5ml,19027624,Flumazenil 0.1 MG/ML Injectable Solution
DR00861,Fluoron T eye drop 5ml/BT,19062157,Fluorometholone 1 MG/ML / tetrahydrozoline 0.25 MG/ML Ophthalmic Solution
DR00862,Foipan Tab 100mg,43532444,mesylate
DR00863,FOLIC ACID 1MG,19077513,Folic Acid 1 MG Oral Tablet
DR00864,Folic acid Tab 1mg,19077513,Folic Acid 1 MG Oral Tablet
DR00865,Folin Tab 1mg,19077513,Folic Acid 1 MG Oral Tablet
DR00866,Fontiam inj. 1g/VI,19051271,Cefotiam
DR00867,Forlax Powder 10g,948515,Polyethylene Glycols
DR00868,Fortimicin Inj 200mg,21602994,OTHER AMINOGLYCOSIDES
DR00869,Fortum inj. 1g/VI,19079951,Ceftazidime 280 MG/ML Injectable Solution
DR00870,Fosamax Plus D Tab 70mg/5600,40173609,Alendronic acid 70 MG / Cholecalciferol 5600 UNT Oral Tablet
DR00871,Fosamax plus-D tab.,40173609,Alendronic acid 70 MG / Cholecalciferol 5600 UNT Oral Tablet
DR00872,Fostase Tab,19005512,Trimebutine
DR00872,Fostase Tab,19018438,aluminum magnesium silicate
DR00872,Fostase Tab,19035704,Calcium Carbonate
DR00872,Fostase Tab,43013634,Glycyrrhiza glabra extract
DR00872,Fostase Tab,939506,Sodium Bicarbonate
DR00872,Fostase Tab,990760,Lipase
DR00873,Foy Inj 100mg,21601027,OTHER ANTITHROMBOTIC AGENTS
DR00874,Fragmin inj 7500IU/0.3ml/syr.,40177152,0.3 ML Dalteparin Sodium 25000 UNT/ML Prefilled Syringe
