mapping_num,description,omop_concept_id,omop_concept_name
RD00717,RIGHT HIP LAT,3048152,Hip - right X-ray lateral
RD00718,RIGHT HIP TRANSLATERAL,3050468,Hip - right X-ray tomograph
RD00719,RIGHT HUMERUS AP,3047989,Humerus - right X-ray
RD00720,"RIGHT HUMERUS AP,LAT,BOTH OBL",3047989,Humerus - right X-ray
RD00721,RIGHT HUMERUS LAT,3047989,Humerus - right X-ray
RD00722,RIGHT KNEE AP (SUPINE),3048811,Knee - right X-ray AP single view
RD00723,RIGHT KNEE LAT (30 FLEXION),3050887,Wrist - right X-ray lateral W flexion
RD00724,RIGHT KNEE LAT (NEUTRAL),3048133,Knee - right X-ray lateral
RD00725,RIGHT KNEE MRI,3033844,Knee - right MRI
RD00726,RIGHT KNEE SKYLINE VIEW,3048125,Knee - right X-ray
RD00727,RIGHT LOWER LEG AP,3052145,Lower extremity - right X-ray AP single view standing
RD00728,RIGHT LOWER LEG AP AND LAT,40771779,Lower extremity - right X-ray AP and lateral
RD00729,RIGHT LOWER LEG BOTH OBLIQUE,3036532,Lower extremity - right X-ray
RD00730,RIGHT LOWER LEG LAT,3050852,Lower extremity - right X-ray Single view
RD00731,RIGHT SCAPULAR AP,3009900,Scapula - right X-ray
RD00732,RIGHT SCAPULAR AP AND LAT,3052134,Scapula - right X-ray AP and lateral
RD00733,RIGHT SCAPULAR LAT,3009900,Scapula - right X-ray
RD00734,RIGHT SHOULDER AP,3052112,Shoulder - right X-ray AP single view
RD00735,RIGHT SHOULDER AXIAL,3052180,Shoulder - right X-ray axillary
RD00736,RIGHT SHOULDER LAT,3021552,Shoulder - right X-ray
RD00737,RIGHT SHOULDER MRI,3035159,Shoulder - right MRI
RD00738,RIGHT WRIST LAT (NEUTRAL),3022871,Wrist - right X-ray
RD00739,RIGHT WRIST PA  AND LAT(NEUTRAL),3049260,Wrist - right X-ray PA and lateral
RD00740,RIGHT WRIST PA (NEUTRAL),3048120,Wrist X-ray PA
RD00741,Rorschach test,4232784,Rorschach test
RD00742,Rotation Test,2007871,Rotation tests
RD00743,Routine Bronchoscopy,4032404,Bronchoscopy
RD00744,Routine TCD,4330519,Transcranial doppler ultrasonography
RD00745,RT Ankle AP & Lat.,3048679,Ankle - right X-ray AP and lateral
RD00746,RT ankle AP/Lat/Mortise,3051456,Ankle - right X-ray AP and lateral and Mortise
RD00747,RT Ankle Extern Obl,3004662,Ankle X-ray
RD00748,RT Ankle Intern Obl,3004662,Ankle X-ray
RD00749,RT Ankle Obl.,3001035,Ankle - right X-ray
RD00750,RT Calcaneus Routine,3000935,Calcaneus - right X-ray
RD00751,RT CLAVICLE CEPHALIC TILTING,3050848,Clavicle - right X-ray 45 degree cephalic angle
RD00752,RT Elbow AP & Lat.,3048942,Elbow - right X-ray AP and lateral
RD00753,RT Elbow both Obl.,3052083,Elbow - right X-ray oblique
RD00754,RT Femur AP & Lat.,3047376,Femur - right X-ray AP and lateral
RD00755,RT Finger AP & Lat.,4085289,Plain X-ray metacarpals
RD00756,RT Foot AP,3050473,Foot X-ray AP single view
RD00757,RT Foot AP & Lat.,3048697,Foot - right X-ray AP and lateral
RD00758,RT foot AP/Obl/Lat,3051157,Foot - right X-ray AP and lateral and oblique
RD00759,RT Foot Obl.,3047572,Foot X-ray oblique single view
RD00760,RT Forearm AP & Lat.,4058907,Plain X-ray radius
RD00761,RT Hand AP,3049010,Hand - right X-ray
RD00762,RT Hand AP & Obl.,3052477,Hand - right X-ray AP and lateral and oblique
RD00763,RT Hand AP/Obl/Lat,3052477,Hand - right X-ray AP and lateral and oblique
RD00764,RT Hand Lat.,3050876,Hand - right X-ray lateral
RD00765,RT Hip Axial,3017113,Hip - right X-ray
RD00766,RT Humerus AP & Lat.,4056696,Plain X-ray shaft of humerus
RD00767,RT Knee AP & Lat & Merchant,3040136,Knee X-ray AP and lateral and Merchants
RD00768,RT Knee AP & Lat (Standing),3006677,Knee - right X-ray AP and lateral standing
RD00769,RT Knee AP & Lat.,3047560,Knee - right X-ray AP and lateral
RD00770,"RT KNEE AP, PA(45),LAT&MERCHANT",3040136,Knee X-ray AP and lateral and Merchants
RD00771,"RT KNEE AP,LAT(30),SKYLINE VIEW",3048125,Knee - right X-ray
RD00772,RT KNEE MERCHANT VIEW,3016954,Knee - right X-ray Merchants
RD00773,RT LOWER LEG AP/LAT/BOTH OBL,3036532,Lower extremity - right X-ray
RD00774,RT Mammo. CC & MLO,4179075,Plain X-ray guided wire localization of breast lesion
RD00775,RT Patella Merchant View,3016954,Knee - right X-ray Merchants
RD00776,RT Scapula Out-Let View,3009900,Scapula - right X-ray
RD00777,RT Scapula Y View,3049031,Scapula - right X-ray Y
RD00778,RT Shoulder AP,3052112,Shoulder - right X-ray AP single view
RD00779,RT Shoulder AP & Lat.,3049302,Shoulder X-ray AP and lateral
RD00780,RT Shoulder Axial,3052180,Shoulder - right X-ray axillary
RD00781,RT SHOULDER TRAUMA SERIES,3021552,Shoulder - right X-ray
RD00782,RT SUPRASPINATUS OUTLET,3048993,Shoulder - right X-ray outlet
RD00783,RT Tibia AP & Lat.,4081883,Tibia X-ray
RD00784,RT Wrist AP,4056696,Plain X-ray shaft of humerus
RD00785,RT Wrist AP & Lat.,3050282,Wrist - right X-ray AP and lateral
RD00786,RT Wrist both Obl.,3048357,Wrist - right X-ray oblique
RD00787,RT.FEMUR AP/LAT,3047376,Femur - right X-ray AP and lateral
RD00788,RT.HAND AP/LAT/OBL,3052477,Hand - right X-ray AP and lateral and oblique
RD00789,Rt.humerus ap & lat.,3048387,Humerus - right X-ray AP and lateral
RD00790,RT.KNEE AP/LAT.,3047560,Knee - right X-ray AP and lateral
RD00791,RT.KNEE AP/LAT/BOTH OBL,3049889,Knee - right X-ray AP and lateral and oblique
RD00792,RT.WRIST AP/LAT/BILLIARD VIEW,3048608,Wrist X-ray AP and lateral and oblique
RD00793,Salivary Gland Scan,3041206,Salivary gland Scan
RD00794,Scanogram Leg with wt bearing< 6세,2211819,"Bone length studies (orthoroentgenogram, scanogram)"
RD00795,Scanogram Leg with wt bearing> 6세,2211819,"Bone length studies (orthoroentgenogram, scanogram)"
RD00796,"SCOLIOSIS(T,L-SPINE AP/LAT)",3015485,Spine X-ray scoliosis AP and lateral
RD00797,Scrotal Doppler,4234037,Doppler ultrasonography of testis
RD00798,Segmental Doppler Test,4152022,Doppler
RD00799,SEIZURE MRI(보험),4082979,Magnetic resonance imaging of head
RD00800,Selective Pelvic Arterio.,4044875,Arteriography
RD00801,SEP(상지),4161798,Somatosensory evoked potentials monitoring
RD00802,SEP(하지)(NEUR),4161798,Somatosensory evoked potentials monitoring
RD00803,Shielding Block(A),4040580,Making of shielding block for radiotherapy
RD00804,Sigmoidoscopic Biopsy,4262588,Sigmoidoscopy with biopsy
RD00805,Sigmoidoscopy,4087381,SIGy - Sigmoidoscopy
RD00806,Single Angiography,4120840,Regional angiography
RD00807,SKULL AP,40771790,Skull X-ray AP single view
RD00808,Skull AP & Both Lat.,3024787,Skull X-ray AP and lateral
RD00809,Skull AP & LT Lat.,3024787,Skull X-ray AP and lateral
RD00810,Skull AP & RT Lat.,3024787,Skull X-ray AP and lateral
RD00811,SKULL BOTH LAT,3004875,Skull X-ray lateral
RD00812,SKULL LEFT LAT,3004875,Skull X-ray lateral
RD00813,SKULL RIGHT LAT,3004875,Skull X-ray lateral
RD00814,Skull RT Lat.,3004875,Skull X-ray lateral
RD00815,Skull Sella,2211308,"Radiologic examination, sella turcica"
RD00816,Skull Series,3018228,Skull X-ray
RD00817,Skull series(AP/both Lat/Towns),3018228,Skull X-ray
RD00818,Skull Town's,3047870,Skull X-ray Towne
RD00819,Skull Water's,3007959,Skull X-ray Waters
RD00820,"Sleep EEG(약물,수면박탈)",4088246,Sleep EEG
RD00821,Slide 사진촬영,4055118,Photography of patient
RD00822,SMALL BOWEL SERIES,2006720,Small bowel series
RD00823,SONO guided needle bx.of thyroid,3047660,US Guidance for needle biopsy of Thyroid
RD00824,Sonography of thyroid,4198775,Ultrasonography of thyroid and parathyroid
RD00825,Sonography of thyroid(F/U),3001462,Thyroid US
RD00826,special USG (OBGY),4037672,Ultrasonography
RD00827,Speech Audiometry,4091138,Speech audiometry
RD00828,Speech Evaluation-Simple(음성검사실),2211323,Complex dynamic pharyngeal and speech evaluation by cine or video recording
RD00829,Speech Therapy(언어치료실),4201412,Speech therapy
RD00830,SPINE MRI POSTOP,3021892,MRI Spine study
RD00831,Spirometry,4133840,Spirometry
RD00832,Spirometry(알레르기),4133840,Spirometry
RD00833,Spirometry(호흡기),4133840,Spirometry
RD00834,Standard Lateral Cephalogram,4081877,Cephalometry X-ray
RD00835,Standard Panoramic View,4056685,Plain X-ray facial sinuses
RD00836,Static Quantitative Perimetry(Bilateral),4013574,Automated static perimetry
RD00837,Static Quantitative Perimetry(unilateral,4013574,Automated static perimetry
RD00838,"Stent Implantation, Coronary",4283892,Placement of stents in coronary artery
RD00839,"Stent Implantation, Coronary(Additionl Vessel)",4283892,Placement of stents in coronary artery
RD00840,Sternum Lat. & Obl.,4163872,Plain chest X-ray
RD00841,STERNUM VIEW(2),3051507,Sternum X-ray 2 views
RD00842,Study 검사,4002165,Clinical trials
RD00843,Sup. Mesenteric Arterio.,4170912,Superior mesenteric arteriogram
RD00844,Swimmer's View,4056681,Plain x-ray
RD00845,TACE(Single Vessel),40487040,Transarterial oily chemoembolisation
RD00846,Tc-99m Thyroid Scan,3039575,Thyroid Scan W Tc-99m IV
RD00847,TCD dizziness & continuous BP monitoring,4046988,Blood pressure monitoring
RD00847,TCD dizziness & continuous BP monitoring,4330519,Transcranial doppler ultrasonography
RD00848,Temporal(CISS) MRI,3009844,Unspecified body region MRI
RD00849,TEOAE,4091145,Cochlear echo test
RD00850,THORACIC MRI,4082988,Magnetic resonance imaging of thoracic spine
RD00851,Three Phase Bone Scan,3039231,Bone Scan 3 views phase
RD00852,Thyroid Aspiration Cytology,4106711,Fine needle biopsy of thyroid
RD00853,Thyroid Scan(Single/Tc-99m),3039575,Thyroid Scan W Tc-99m IV
RD00854,Thyroid Scan+Uptake(Tc-99m),3046356,Thyroid Scan and uptake W Tc-99m pertechnetate IV
RD00855,THYROID STIMULATING IgE,4020112,Thyroid stimulating immunoglobulins measurement
RD00856,Tinnitogram,4091733,Tinnitus assessment
RD00857,T-L Spine AP & Lat.,3052130,Spine Thoracic and Lumbar X-ray AP and lateral
RD00858,"T-L Spine AP & Lat. & Flex,Ext.",4082345,Thoracolumbar spine X-ray
RD00859,T-L Spine Ext & Flex,4082345,Thoracolumbar spine X-ray
RD00860,T-L Spine Lat.,3031249,Spine Thoracic and Lumbar X-ray
RD00861,TL201 Heart Spect(Stress+Rest),3042179,Heart SPECT perfusion at rest and W stress and W Tl-201 IV
RD00862,T-M Joint,4122948,Plain film of neck
RD00863,T-M Joint 1 Inch Open,3048370,Temporomandibular joint - bilateral X-ray open and closed mouth
RD00864,"TMJ Lateral View, Mouth Open & Close",3049509,Temporomandibular Joint - unilateral X-ray open and closed mouth
RD00865,Treadmill Test,4213739,Cardiovascular stress test using treadmill
RD00866,T-Spine AP & Lat.,3019301,Spine Thoracic X-ray AP and lateral
RD00867,T-SPINE AP (STAND),40771796,Spine Thoracic X-ray standing
RD00868,T-SPINE AP (SUPINE),3015312,Spine Thoracic X-ray AP single view
RD00869,T-SPINE AP AND LAT (NEUTRAL),3019301,Spine Thoracic X-ray AP and lateral
RD00870,T-SPINE LAT (NEUTRAL),3000868,Spine Thoracic X-ray lateral
RD00871,T-Spine Series,4081564,Plain X-ray ischium
RD00872,T-TUBE Cholangiography,4069340,T tube cholangiography
RD00873,Tubography,4198451,Contrast radiography via drain
RD00874,U. G. I,4230374,Upper gastrointestinal procedure
RD00875,U. S. G,4037672,Ultrasonography
RD00876,U.S.G (OBGY),4037672,Ultrasonography
RD00877,U.S.G(불임센타용),4037672,Ultrasonography
RD00878,U/S Abd.Routine,4261497,Ultrasonography of abdomen
RD00879,U/S Brain Routine,4222750,Ultrasonography for midline shift of brain
RD00880,U/S Breast,4264054,Ultrasonography of breast
RD00881,U/S Breast(HEXC),4264054,Ultrasonography of breast
RD00882,U/S Female Pelvis,3000777,Pelvis US
RD00883,U/S Hip,3008991,Hip US
RD00884,U/S Kidney,3050272,Kidney US
RD00885,U/S Liver,3001979,Liver US
RD00886,U/S Male Pelvis,4086677,US pelvic scan
RD00887,U/S Neck,4082510,Ultrasonography of head and neck
RD00888,U/S Obstetric,4152021,Ultrasound scan - obstetric
RD00889,U/S Other,4037672,Ultrasonography
RD00890,U/S Prostate,3001108,Prostate US
RD00891,U/S Scrotum,4083772,Echography of scrotum and contents
RD00892,U/S Shoulder,3016633,Shoulder US
RD00893,U/S Thyroid,3001462,Thyroid US
RD00894,U/S Thyroid(HEXC),3001462,Thyroid US
RD00895,U/S Transrectal,40486003,Ultrasonography by transrectal approach
RD00896,U/S Transvaginal,2211765,"Ultrasound, transvaginal"
RD00897,"UGI Endoscopic Bleeding Control, 1차",2002622,Endoscopic control of gastric or duodenal bleeding
RD00898,UGI Endoscopic Helicobcter Pylori Study,4304824,Helicobacter pylori antigen assay
RD00899,UGI Endoscopic Varicele Ligation(EVL) (1차),40489324,Endoscopic ligation of varices of small intestine
RD00900,"Ultrasonogram Guided Needle Biopsy, Liver",3043805,US Guidance for needle biopsy of Liver
RD00901,"Ultrasonography, Conventional, Abdominal",4261497,Ultrasonography of abdomen
RD00902,Upper Extremity long bone Both. AP & Lat,3021435,Upper extremity X-ray
RD00903,Upper Miniprobe EUS,42872565,Endoscopic ultrasonography
RD00904,Urethrography,4059077,Urethrogram
RD00905,Urine Iodine,3005219,Iodine [Mass/volume] in Urine
RD00906,V. C. U. G,4184736,Voiding urethrocystography
RD00907,Vector assay,4078283,Pest control
RD00908,VEMP,4154583,Auditory evoked potentials monitoring
RD00909,Video Esophagography(Swallowing Evaluation),4059066,Barium swallow
RD00910,Video-안진검사(SVV),4239654,Nystagmus test
RD00911,VOIDING CYSTOURETHROGRAM,4184736,Voiding urethrocystography
RD00912,W/B and Brain FDG PET(건진센터용),4305790,PET - Positron emission tomography
RD00913,"Waking & Sleep EEG(약물,수면박탈)",4181917,EEG - Electroencephalography
RD00914,Waking EEG,4181917,EEG - Electroencephalography
RD00915,WATER`S VIEW,3053070,Sinuses X-ray Waters
RD00916,Whole Body FDG PET(건진센터용),4201352,Positron emission tomography fluorodeoxyglucose imaging of whole body
RD00917,Whole Spine AP & Lat (Standing),4081564,Plain X-ray ischium
RD00918,Whole Spine AP (Erect),2006659,X-ray of spine
RD00919,Zygomatic Arch,3003872,Zygomatic arch X-ray
RD00920,ZYGOMATIC ARCH VIEW,3003872,Zygomatic arch X-ray
